bid_no,bop_occurymdhms,brt_id,bop_x,bop_y,bop_angle,bop_speed,bop_distance,bop_dvstat,bop_violationinfo,bop_statinfo,bop_remaindistance,bnode_fromid,bnode_toid,bop_half_x,bop_half_y,bop_fle,bop_sendymdhms,bop_rcvymdhms
165,20151120075330,196101122,231188.71,238170.87,162,0,5100,0000000000000000,00000000,00000000,27834,195040319,1950003200,231188.71,238170.87,0,20151120075330,20151120075325
165,20151120075625,196101122,231565.36,237564.71,178,12,5958,0000000000000000,00000000,00000000,26976,195025301,195025303,231565.36,237564.71,0,20151120075625,20151120075620
165,20151120075834,196101122,231809.4,237124.53,171,33,6361,0000000000000000,00000000,00000000,26573,195025305,195025307,231809.4,237124.53,0,20151120075834,20151120075829
165,20151120080009,196101122,231884.52,236656.35,141,11,6815,0000000000000000,00000000,00000000,26119,195025307,1950016101,231884.52,236656.35,0,20151120080009,20151120080005
165,20151120080643,196101122,232021.89,234459.95,234,0,9467,0000000000000000,00000000,00000000,23467,195025319,1950015400,232021.89,234459.95,0,20151120080643,20151120080638
165,20151120080744,196101122,231986.4,234426.76,180,23,9467,0000000000000000,00000000,00000000,23467,195025319,1950015400,231986.4,234426.76,0,20151120080744,20151120080738
165,20151120081135,196101122,232488.15,232433.72,166,0,11558,0000000000000000,00000000,00000000,21376,1950013700,1950013200,232488.15,232433.72,0,20151120081135,20151120081131
165,20151120081841,196101122,232695.98,230660.33,183,0,13791,0000000000000000,00000000,00000000,19143,195040333,195040335,232695.98,230660.33,0,20151120081841,20151120081837
165,20151120081942,196101122,232699.66,230595.66,176,7,13791,0000000000000000,00000000,00000000,19143,195040333,195040335,232699.66,230595.66,0,20151120081943,20151120081937
165,20151120082106,196101122,232756.59,229648.55,177,14,14595,0000000000000000,00000000,00000000,18339,1950000700,1950000600,232756.59,229648.55,0,20151120082107,20151120082102
165,20151120082207,196101122,232757.8,229539.26,161,31,14595,0000000000000000,00000000,00000000,18339,1950000700,1950000600,232757.8,229539.26,0,20151120082208,20151120082202
165,20151120082308,196101122,232758.84,229501.87,166,0,15574,0000000000000000,00000000,00000000,17360,1950000700,1950000600,232758.84,229501.87,0,20151120082309,20151120082304
165,20151120082409,196101122,232758.84,229501.87,166,0,15574,0000000000000000,00000000,00000000,17360,1950000700,1950000600,232758.84,229501.87,0,20151120082409,20151120082404
165,20151120082655,196101122,233325.02,229379.46,95,0,16109,0000000000000000,00000000,00000000,16825,195030611,1950008000,233325.02,229379.46,0,20151120082655,20151120082650
165,20151120083038,196101122,234705.62,228206.24,151,17,18012,0000000000000000,00000000,00000000,14922,1950006600,195030621,234705.62,228206.24,0,20151120083039,20151120083034
165,20151120084422,196101122,239242.39,226269.88,146,0,25465,0000000000000000,00000000,00000000,7469,194024213,1940014000,239242.39,226269.88,0,20151120084422,20151120084416
165,20151120085555,196101122,238735.73,221910,165,0,29947,0000000000000000,00000000,00000000,2987,194024233,1940005300,238735.73,221910,0,20151120085555,20151120085549
165,20151120085825,196101122,238027.91,221234.62,222,11,30751,0000000000000000,00000000,00000000,2183,194024239,194026705,238027.91,221234.62,0,20151120085825,20151120085819
165,20151120085941,196101122,237984.69,221154.55,123,17,31145,0000000000000000,00000000,00000000,1789,194026705,194026703,237984.69,221154.55,0,20151120085942,20151120085937
165,20151120090652,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120090657,20151120090651
165,20151120090821,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120090821,20151120090816
165,20151120090952,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120090952,20151120090946
165,20151120091122,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120091122,20151120091116
165,20151120091251,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120091251,20151120091246
165,20151120091422,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120091422,20151120091416
165,20151120091551,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120091551,20151120091546
165,20151120091721,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120091721,20151120091716
165,20151120091852,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120091852,20151120091846
165,20151120092021,196101122,237158.14,220234.64,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237158.14,220234.64,1,20151120092021,20151120092016
165,20151120092151,196101122,237176.39,220254.25,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237176.39,220254.25,1,20151120092151,20151120092146
165,20151120092322,196101122,237176.39,220254.25,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237176.39,220254.25,1,20151120092322,20151120092316
165,20151120092451,196101122,237176.39,220254.25,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237176.39,220254.25,1,20151120092451,20151120092446
165,20151120092621,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120092621,20151120092616
165,20151120092752,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120092752,20151120092746
165,20151120092921,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120092921,20151120092916
165,20151120093052,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120093052,20151120093046
165,20151120093221,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120093221,20151120093216
165,20151120093351,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120093351,20151120093346
165,20151120093522,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120093522,20151120093516
165,20151120093651,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120093651,20151120093646
165,20151120093821,196101122,237167.39,220259.2,15,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.39,220259.2,1,20151120093821,20151120093816
165,20151120094931,196101121,238808.64,222277.68,28,0,3466,0000000000000000,00000000,00000000,30748,1940005300,1940006400,238808.64,222277.68,0,20151120094932,20151120094927
165,20151120100200,196101121,238509.27,227039.06,63,0,8700,0000000000000000,00000000,00000000,25514,194024210,1940015200,238509.27,227039.06,0,20151120100200,20151120100156
165,20151120100753,196101121,235293.6,226598.38,332,27,13119,0000000000000000,00000000,00000000,21095,1950005200,1950005300,235293.6,226598.38,0,20151120100753,20151120100748
165,20151120101050,196101121,234750.2,228097.46,278,0,14187,0000000000000000,00000000,00000000,20027,195030624,195030622,234750.2,228097.46,0,20151120101050,20151120101045
165,20151120101321,196101121,234431.52,228869.91,336,0,15327,0000000000000000,00000000,00000000,18887,195030620,195030618,234431.52,228869.91,0,20151120101321,20151120101316
165,20151120101556,196101121,233478.25,229376.59,311,0,16457,0000000000000000,00000000,00000000,17757,1950008000,195030612,233478.25,229376.59,0,20151120101556,20151120101551
165,20151120102702,196101121,232420.22,232974.93,348,0,21922,0000000000000000,00000000,00000000,12292,195040328,1950014700,232420.22,232974.93,0,20151120102702,20151120102656
165,20151120103633,196101121,231813.87,236783.92,22,0,26670,0000000000000000,00000000,00000000,7544,195025310,195025308,231813.87,236783.92,0,20151120103633,20151120103629
165,20151120103902,196101121,231628.82,237470.4,333,0,27140,0000000000000000,00000000,00000000,7074,195025306,195025304,231628.82,237470.4,0,20151120103902,20151120103858
165,20151120104003,196101121,231623.96,237513.33,333,21,27140,0000000000000000,00000000,00000000,7074,195025306,195025304,231623.96,237513.33,0,20151120104003,20151120103958
165,20151120104212,196101121,231212.78,238149.88,335,26,27982,0000000000000000,00000000,00000000,6232,195025302,195040320,231212.78,238149.88,0,20151120104212,20151120104206
165,20151120104329,196101121,231092.08,238874.54,353,0,28408,0000000000000000,00000000,00000000,5806,195040320,195040318,231092.08,238874.54,0,20151120104329,20151120104324
165,20151120104518,196101121,231008.17,239909.24,327,24,29130,0000000000000000,00000000,00000000,5084,195040318,195040314,231008.17,239909.24,0,20151120104518,20151120104513
165,20151120104618,196101121,230992.56,239973.54,322,12,29130,0000000000000000,00000000,00000000,5084,195040318,195040314,230992.56,239973.54,0,20151120104618,20151120104613
165,20151120104832,196101121,230746.27,240600.69,18,0,30769,0000000000000000,00000000,00000000,3445,195040312,195040310,230746.27,240600.69,0,20151120104832,20151120104827
165,20151120105238,196101121,230073.21,242793.32,343,22,33624,0000000000000000,00000000,00000000,590,195040304,195040302,230073.21,242793.32,0,20151120105255,20151120105249
165,20151120105520,196101121,230013.41,242864.13,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230013.41,242864.13,1,20151120105520,20151120105515
165,20151120105651,196101121,230013.41,242864.13,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230013.41,242864.13,1,20151120105651,20151120105645
165,20151120105820,196101121,230013.41,242864.13,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230013.41,242864.13,1,20151120105820,20151120105815
165,20151120105951,196101121,230013.41,242864.13,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230013.41,242864.13,1,20151120105951,20151120105945
165,20151120110120,196101121,230036.06,242860.32,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230036.06,242860.32,1,20151120110120,20151120110115
165,20151120110421,196101121,230041.75,242862.56,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230041.75,242862.56,1,20151120110421,20151120110415
165,20151120110550,196101121,230041.75,242862.56,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230041.75,242862.56,1,20151120110550,20151120110545
165,20151120110720,196101121,230041.75,242862.56,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230041.75,242862.56,1,20151120110720,20151120110715
165,20151120110851,196101121,230041.75,242862.56,56,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230041.75,242862.56,1,20151120110851,20151120110845
165,20151120111020,196101122,230057.02,242844.31,144,12,32934,0000000000000000,00000000,00000000,0,195040301,195040303,230057.02,242844.31,0,20151120111020,20151120111015
165,20151120111937,196101122,231186.58,238183.63,175,0,4920,0000000000000000,00000000,00000000,28014,195040319,1950003200,231186.58,238183.63,0,20151120111937,20151120111932
165,20151120112149,196101122,231526.76,237645.02,157,8,5571,0000000000000000,00000000,00000000,27363,195025301,195025303,231526.76,237645.02,0,20151120112149,20151120112143
165,20151120113115,196101122,232052.55,234476.37,223,0,9134,0000000000000000,00000000,00000000,23800,195025319,1950015400,232052.55,234476.37,0,20151120113116,20151120113110
165,20151120113452,196101122,232378.59,233009.73,164,0,10826,0000000000000000,00000000,00000000,22108,1950014700,195040327,232378.59,233009.73,0,20151120113452,20151120113446
165,20151120114144,196101122,232671.95,231585.48,268,0,13453,0000000000000000,00000000,00000000,19481,195026341,1950001000,232671.95,231585.48,0,20151120114144,20151120114138
165,20151120114856,196101122,234155.12,229191.4,115,0,16961,0000000000000000,00000000,00000000,15973,195030615,1950007900,234155.12,229191.4,0,20151120114856,20151120114851
165,20151120115203,196101122,234887.38,227515.27,166,28,18286,0000000000000000,00000000,00000000,14648,195030621,1950005700,234887.38,227515.27,0,20151120115203,20151120115157
165,20151120115500,196101122,235407.63,226361.94,146,21,20128,0000000000000000,00000000,00000000,12806,195030627,1950005200,235407.63,226361.94,0,20151120115500,20151120115454
165,20151120115948,196101122,238410.22,227022.55,69,24,23952,0000000000000000,00000000,00000000,8982,1940014400,1940015200,238410.22,227022.55,0,20151120115948,20151120115942
165,20151120120241,196101122,239236.9,226239.34,132,0,25465,0000000000000000,00000000,00000000,7469,194024213,1940014000,239236.9,226239.34,0,20151120120241,20151120120235
165,20151120120559,196101122,239245.86,225118.86,126,0,26581,0000000000000000,00000000,00000000,6353,194024219,1940012800,239245.86,225118.86,0,20151120120559,20151120120553
165,20151120120840,196101122,239224.62,224351.75,174,21,27384,0000000000000000,00000000,00000000,5550,1940011200,194024223,239224.62,224351.75,0,20151120120840,20151120120834
165,20151120121246,196101122,239006.23,223208.87,180,0,28301,0000000000000000,00000000,00000000,4633,1940009700,1940009400,239006.23,223208.87,0,20151120121246,20151120121241
165,20151120121429,196101122,238911.89,222741.8,149,0,28854,0000000000000000,00000000,00000000,4080,1940009000,194024231,238911.89,222741.8,0,20151120121429,20151120121425
165,20151120121637,196101122,238753.01,221921.84,137,0,29581,0000000000000000,00000000,00000000,3353,194024233,1940005300,238753.01,221921.84,0,20151120121637,20151120121632
165,20151120121918,196101122,238346.28,221312.52,262,0,30291,0000000000000000,00000000,00000000,2643,194024237,194024239,238346.28,221312.52,0,20151120121918,20151120121913
165,20151120122630,196101122,237126.75,220208.77,172,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237126.75,220208.77,1,20151120122700,20151120122656
165,20151120122842,196101122,237126.75,220208.77,172,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237126.75,220208.77,1,20151120122842,20151120122836
165,20151120123011,196101122,237126.75,220208.77,172,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237126.75,220208.77,1,20151120123011,20151120123006
165,20151120123141,196101122,237128.14,220203.45,106,6,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237128.14,220203.45,1,20151120123141,20151120123136
165,20151120123312,196101122,237167.99,220201.73,250,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237167.99,220201.73,1,20151120123312,20151120123306
165,20151120123441,196101122,237200.76,220200.2,250,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237200.76,220200.2,1,20151120123441,20151120123436
165,20151120123611,196101122,237198.71,220189.65,190,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237198.71,220189.65,1,20151120123611,20151120123606
165,20151120123742,196101122,237183.65,220166.62,190,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237183.65,220166.62,1,20151120123742,20151120123736
165,20151120123911,196101122,237183.65,220166.62,190,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237183.65,220166.62,1,20151120123911,20151120123906
165,20151120124041,196101122,237183.65,220166.62,190,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237183.65,220166.62,1,20151120124042,20151120124036
165,20151120124212,196101122,237162.47,220174.75,24,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237162.47,220174.75,1,20151120124212,20151120124206
165,20151120124341,196101122,237178.57,220165.72,24,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237178.57,220165.72,1,20151120124341,20151120124336
165,20151120124512,196101122,237178.57,220165.72,24,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237178.57,220165.72,1,20151120124512,20151120124506
165,20151120124641,196101122,237152.74,220178.7,250,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237152.74,220178.7,1,20151120124641,20151120124636
165,20151120124811,196101122,237134.07,220195.49,46,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237134.07,220195.49,1,20151120124811,20151120124806
165,20151120124942,196101122,237134.07,220195.49,46,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237134.07,220195.49,1,20151120124942,20151120124936
165,20151120125111,196101122,237103.02,220175.94,51,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237103.02,220175.94,1,20151120125111,20151120125106
165,20151120125241,196101122,237172.43,220247.57,97,10,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237172.43,220247.57,1,20151120125241,20151120125236
165,20151120125412,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120125412,20151120125406
165,20151120125541,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120125541,20151120125536
165,20151120125711,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120125711,20151120125706
165,20151120125842,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120125909,20151120125903
165,20151120130011,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120130011,20151120130006
165,20151120130141,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120130141,20151120130136
165,20151120130312,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120130312,20151120130306
165,20151120130441,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120130441,20151120130436
165,20151120130612,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120130612,20151120130606
165,20151120130741,196101122,237212.55,220246.3,94,0,32929,0000000000000000,00000000,00000000,5,1940000600,194019016,237212.55,220246.3,1,20151120130741,20151120130736
165,20151120130912,196101121,237411.27,220210.5,33,11,34214,0000000000000000,00000000,00000000,0,194025001,194025003,237411.27,220210.5,0,20151120130912,20151120130906
165,20151120131302,196101121,238083.95,221242.73,323,0,1956,0000000000000000,00000000,00000000,32258,194024242,194024240,238083.95,221242.73,0,20151120131302,20151120131257
165,20151120131611,196101121,238713.13,221806.28,318,0,3008,0000000000000000,00000000,00000000,31206,194024236,1940005300,238713.13,221806.28,0,20151120131611,20151120131606
165,20151120131918,196101121,238927.82,222876.79,356,0,4104,0000000000000000,00000000,00000000,30110,194024232,1940009000,238927.82,222876.79,0,20151120131918,20151120131912
165,20151120132450,196101121,239146.68,224751.4,18,0,5871,0000000000000000,00000000,00000000,28343,194024222,1940012200,239146.68,224751.4,0,20151120132450,20151120132444
165,20151120134140,196101121,234732.27,228186.15,353,21,14838,0000000000000000,00000000,00000000,19376,195030624,195030622,234732.27,228186.15,0,20151120134140,20151120134135
165,20151120134614,196101121,233374.39,229391.85,285,0,16869,0000000000000000,00000000,00000000,17345,195030612,1950008600,233374.39,229391.85,0,20151120134615,20151120134610
165,20151120135732,196101121,232422.97,232967.62,343,0,21922,0000000000000000,00000000,00000000,12292,195040328,1950014700,232422.97,232967.62,0,20151120135732,20151120135727
165,20151120135833,196101121,232397.7,233062.17,349,36,21922,0000000000000000,00000000,00000000,12292,195040328,1950014700,232397.7,233062.17,0,20151120135833,20151120135827
165,20151120140625,196101121,232018.06,236525.68,284,0,26275,0000000000000000,00000000,00000000,7939,195025310,195025308,232018.06,236525.68,0,20151120140625,20151120140620
165,20151120140933,196101121,231806.84,236978.17,359,24,26670,0000000000000000,00000000,00000000,7544,195025308,195025306,231806.84,236978.17,0,20151120140933,20151120140928
165,20151120141148,196101121,231551.93,237598.29,324,15,27531,0000000000000000,00000000,00000000,6683,195025306,195025304,231551.93,237598.29,0,20151120141148,20151120141143
165,20151120141431,196101121,231108.91,238774.19,351,23,28408,0000000000000000,00000000,00000000,5806,195040320,195040318,231108.91,238774.19,0,20151120141431,20151120141427
165,20151120141617,196101121,231093.84,239672.31,356,0,29130,0000000000000000,00000000,00000000,5084,195040318,195040314,231093.84,239672.31,0,20151120141617,20151120141611
165,20151120141716,196101121,230942.09,240008.54,323,33,29130,0000000000000000,00000000,00000000,5084,195040318,195040314,230942.09,240008.54,0,20151120141716,20151120141711
165,20151120142149,196101121,230400.15,241736.8,7,0,32689,0000000000000000,00000000,00000000,1525,195040308,195040306,230400.15,241736.8,0,20151120142149,20151120142143
165,20151120142406,196101121,230073.04,242791.77,340,0,33624,0000000000000000,00000000,00000000,590,195040304,195040302,230073.04,242791.77,0,20151120142406,20151120142400
165,20151120142643,196101121,229999.67,242859.09,79,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,229999.67,242859.09,1,20151120142643,20151120142638
165,20151120142814,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230019.33,242855.27,1,20151120142814,20151120142808
165,20151120142944,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230019.33,242855.27,1,20151120142944,20151120142938
165,20151120143113,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230019.33,242855.27,1,20151120143113,20151120143108
165,20151120143244,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230019.33,242855.27,1,20151120143244,20151120143238
165,20151120143413,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230019.33,242855.27,1,20151120143413,20151120143408
165,20151120143543,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,195040304,195040302,230019.33,242855.27,1,20151120143543,20151120143538
165,20151120143714,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,194019014,194019014,230019.33,242855.27,0,20151120143714,20151120143709
165,20151120143843,196101121,230019.33,242855.27,54,0,34211,0000000000000000,00000000,00000000,3,194019014,194019014,230019.33,242855.27,0,20151120143843,20151120143838
165,20151120144029,196101121,230172.39,242427.83,161,50,34211,0000000000000000,00000000,00000000,3,194019014,194019014,230172.39,242427.83,1,20151120144029,20151120144024
165,20151120144159,196101121,230383.61,241757.05,178,32,34211,0000000000000000,00000000,00000000,3,194019014,194019014,230383.61,241757.05,0,20151120144159,20151120144154
165,20151120144330,196101122,230680.03,241173.33,159,13,32934,0000000000000000,00000000,00000000,0,195040307,195040309,230680.03,241173.33,0,20151120144336,20151120144329
165,20151120144605,196101122,230895.23,240021.47,154,8,3077,0000000000000000,00000000,00000000,29857,195040311,195040313,230895.23,240021.47,0,20151120144605,20151120144559
165,20151120144709,196101122,231047.06,239269.39,191,39,3077,0000000000000000,00000000,00000000,29857,195040313,195040315,231047.06,239269.39,0,20151120144709,20151120144704
165,20151120144908,196101122,231122.11,238622.78,170,48,4295,0000000000000000,00000000,00000000,28639,195040317,195040319,231122.11,238622.78,0,20151120144908,20151120144902
165,20151120145007,196101122,231161.47,238373.83,162,0,4295,0000000000000000,00000000,00000000,28639,195040317,195040319,231161.47,238373.83,0,20151120145007,20151120145002
165,20151120145151,196101122,231189.83,238160.67,161,0,5100,0000000000000000,00000000,00000000,27834,195040319,1950003200,231189.83,238160.67,0,20151120145151,20151120145145
165,20151120145250,196101122,231189.83,238160.67,161,0,5100,0000000000000000,00000000,00000000,27834,195040319,1950003200,231189.83,238160.67,0,20151120145250,20151120145245
165,20151120145637,196101122,231794.72,236869.4,179,40,6361,0000000000000000,00000000,00000000,26573,195025305,195025307,231794.72,236869.4,0,20151120145637,20151120145632
165,20151120145751,196101122,231903.14,236643.1,146,5,6815,0000000000000000,00000000,00000000,26119,195025307,1950016101,231903.14,236643.1,0,20151120145751,20151120145746
165,20151120150315,196101122,232057.96,234482.82,229,0,9134,0000000000000000,00000000,00000000,23800,195025319,1950015400,232057.96,234482.82,0,20151120150315,20151120150310
165,20151120150415,196101122,232057.96,234482.82,229,0,9134,0000000000000000,00000000,00000000,23800,195025319,1950015400,232057.96,234482.82,0,20151120150415,20151120150410
165,20151120150755,196101122,232373.52,233034.12,117,0,10826,0000000000000000,00000000,00000000,22108,1950014700,195040327,232373.52,233034.12,0,20151120150755,20151120150749
165,20151120151545,196101122,232721.6,231592.1,265,0,13327,0000000000000000,00000000,00000000,19607,195026341,1950001000,232721.6,231592.1,0,20151120151545,20151120151539
165,20151120152003,196101122,233329.11,229377.15,96,0,16109,0000000000000000,00000000,00000000,16825,195030611,1950008000,233329.11,229377.15,0,20151120152003,20151120151957
165,20151120152412,196101122,234866.34,227610.49,167,41,18286,0000000000000000,00000000,00000000,14648,195030621,1950005700,234866.34,227610.49,0,20151120152413,20151120152407
166,20151120054309,194101342,226421.14,226511.77,34,0,6581,0000000000000000,00000000,00000000,25841,193040605,193040609,226421.14,226511.77,0,20151120054309,20151120054304
166,20151120054457,194101342,226691.63,226432.9,71,0,6940,0000000000000000,00000000,00000000,25482,193040609,193040607,226691.63,226432.9,0,20151120054457,20151120054452
166,20151120054702,194101342,226987.29,226372.2,73,0,7244,0000000000000000,00000000,00000000,25178,193040607,193040611,226987.29,226372.2,0,20151120054702,20151120054656
166,20151120054945,194101342,227860.29,226166.82,138,33,7891,0000000000000000,00000000,00000000,24531,193040613,193040403,227860.29,226166.82,0,20151120054945,20151120054940
166,20151120055302,194101342,229177.83,226610.02,73,19,9461,0000000000000000,00000000,00000000,22961,193040409,193040411,229177.83,226610.02,0,20151120055302,20151120055257
166,20151120055523,194101342,229719.37,226768.56,77,0,10113,0000000000000000,00000000,00000000,22309,193040413,193040415,229719.37,226768.56,0,20151120055523,20151120055517
166,20151120055622,194101342,229889.4,226799.3,78,44,10113,0000000000000000,00000000,00000000,22309,193040413,193040415,229889.4,226799.3,0,20151120055622,20151120055617
166,20151120060024,194101342,231192.65,227043.93,92,24,11630,0000000000000000,00000000,00000000,20792,193040421,193040425,231192.65,227043.93,0,20151120060024,20151120060019
166,20151120060304,194101342,232398.26,227945.79,73,0,12811,0000000000000000,00000000,00000000,19611,1930002803,1950000100,232398.26,227945.79,0,20151120060304,20151120060300
166,20151120060530,194101342,232686.59,228800.72,17,24,13892,0000000000000000,00000000,00000000,18530,195040342,195040340,232686.59,228800.72,0,20151120060530,20151120060526
166,20151120060639,194101342,232714.59,228905.12,26,0,14487,0000000000000000,00000000,00000000,17935,195040342,195040340,232714.59,228905.12,0,20151120060639,20151120060633
166,20151120060738,194101342,232714.59,228905.12,26,0,14487,0000000000000000,00000000,00000000,17935,195040342,195040340,232714.59,228905.12,0,20151120060738,20151120060733
166,20151120060848,194101342,232839.3,229440.81,60,7,14487,0000000000000000,00000000,00000000,17935,195040340,195030609,232839.3,229440.81,0,20151120060848,20151120060844
166,20151120061337,194101342,234563.92,228578.84,157,26,16882,0000000000000000,00000000,00000000,15540,195030617,195030619,234563.92,228578.84,0,20151120061337,20151120061333
166,20151120061551,194101342,234908.85,227428.25,166,27,17755,0000000000000000,00000000,00000000,14667,195030621,195030623,234908.85,227428.25,0,20151120061551,20151120061546
166,20151120061818,194101342,235160.57,226805.9,151,39,18972,0000000000000000,00000000,00000000,13450,195030625,195030627,235160.57,226805.9,0,20151120061818,20151120061813
166,20151120062136,194101342,236253.89,225391.36,150,0,20484,0000000000000000,00000000,00000000,11938,195030631,195024201,236253.89,225391.36,0,20151120062136,20151120062132
166,20151120062236,194101342,236253.89,225391.36,150,0,20484,0000000000000000,00000000,00000000,11938,195030631,195024201,236253.89,225391.36,0,20151120062236,20151120062231
166,20151120062418,194101342,237040.6,225912.71,50,60,21033,0000000000000000,00000000,00000000,11389,195024201,194024203,237040.6,225912.71,0,20151120062418,20151120062414
166,20151120062759,194101342,238752.6,226952.12,121,37,23876,0000000000000000,00000000,00000000,8546,194024209,194024211,238752.6,226952.12,0,20151120062759,20151120062753
166,20151120062949,194101342,239060.86,226028.65,223,17,24799,0000000000000000,00000000,00000000,7623,194024213,194027101,239060.86,226028.65,0,20151120062949,20151120062943
