STOP_ID,STOP_NAME,STOP_TYPE,STOP_CENTER,STOP_ADMIN,STOP_REMARK,STOP_SHORTNAME,STOP_OLDID,STOP_SERVICEID,STOP_X,STOP_Y,STOP_ANGLE,STOP_IN_DISTANCE,STOP_OUT_DISTANCE,LINK_ID,STOP_LINK_X,STOP_LINK_Y,STOP_LINK_SEQNO,STOP_LINK_LENGTH,STOP_REVISIONNO,DR_CODE,STOP_INFO,STOP_ENAME,STOP_LINE_NUM
195014004,구남종점,1,0,울산광역시,,구남종점,0,14004,238909.191,232450.5059,170,70,30,1950081200,238903.94,232451.09,2,439.1,929,3120054000,0,Gunam (Last Stop),5
195014005,효원산업,1,0,울산광역시,율리 방면,효원산업,0,14005,238736.927,238941.71,119,70,30,1950070400,238743.101,238949.215,2,590.5,986,3120054000,2,Hyowon Industrial,3
195014006,효원산업,1,0,울산광역시,대안 방면,효원산업,0,14006,238754.926,238959.065,317,70,30,1950070300,238749.816,238951.486,4,1506.3,986,3120054000,2,Hyowon Industrial,1
195014007,신명동,1,0,울산광역시,율리 방면,신명동,0,14007,239373.299,238195.844,108,70,30,1950070400,239373.91,238201.483,4,1606.2,986,3120054000,2,Sinmyeongdong,17
195014008,신명동,1,0,울산광역시,대안 방면,신명동,0,14008,239373.942,238210.628,289,70,30,1950070300,239371.417,238205.764,2,498.1,986,3120054000,2,Sinmyeongdong,2
195014009,구남군부대앞,1,0,울산광역시,대안입구 방면,구남군부대앞,,14009,238925.6877,232430.6526,355,70,30,1950081100,238922.4763,232431.8896,1,507.2,929,0,2,,15
195014010,구남군부대앞,1,0,울산광역시,꽃바위 방면,구남군부대앞,,14010,238906.4037,232429.367,173,70,30,1950081200,238910.6533,232429.3397,1,395.5,929,0,2,,11
195014011,대안입구,1,0,울산광역시,율리 방면,대안입구,,14011,239826.4723,238150.2807,94,70,30,1950070400,239825.4034,238156.248,5,2061.2,986,0,2,Daean Entrance,11
195014012,대안입구,1,0,울산광역시,신명동 방면,대안입구,,14012,239828.4007,238167.6363,274,70,30,1950070300,239829.0182,238162.1732,1,37,986,0,2,Daean Entrance,18
195014013,신명천,1,0,울산광역시,율리 방면,신명천,,14013,239157.96099925,238292.33934787,119,70,30,1950070400,239163.05210852,238298.86770018,3,1373.6,986,0000000000,2,Sinmyeongcheon,20
195014014,신명천,1,0,울산광역시,대안 방면,신명천,,14014,239166.31739003,238309.69492872,299,70,30,1950070300,239163.62803627,238302.41297281,3,727.5,986,0000000000,2,Sinmyeongcheon,2
195014101,월드메르디앙2단지,1,0,울산광역시,,월드메르디앙2단지,0,14101,232351.916,238303.971,122,70,30,1950064213,232354.11,238309.177,1,9.6,916,3120051000,0,World Meridian 2danji,11
195014102,월드메르디앙2단지,1,0,울산광역시,,월드메르디앙2단지,0,14102,232365.398,238320.721,302,70,30,1950064113,232362.835,238317.856,2,245.9,916,3120051000,0,World Meridian 2danji,7
195014103,월드메르디앙1단지,1,0,울산광역시,,월드메르디앙1단지,0,14103,232494.0608,238216.489,122,70,30,1950064213,232500.7748,238216.2982,2,182.6,959,3120051000,0,World Meridian 1danji,4
195014104,월드메르디앙1단지,1,0,울산광역시,,월드메르디앙1단지,0,14104,232555.775,238200.612,302,70,30,1950064113,232553.651,238196.981,1,20.9,916,3120051000,0,World Meridian 1danji,18
195014105,매곡,1,0,울산광역시,,매곡,0,14105,232725.317,238067.021,116,70,30,1950064215,232728.467,238072.094,1,135.4,916,3120051000,0,Maegok,19
195014106,매곡,1,0,울산광역시,,매곡,0,14106,232734.305,238089.49,296,70,30,1950064115,232730.891,238084.293,2,321.2,923,3120051000,0,Maegok,19
195014107,매곡,1,0,울산광역시,,매곡,0,14107,232941.4633,238091.5146,45,70,30,1950075702,232940.45,238093.5,2,424.7,916,3120051000,0,Maegok,19
195014108,매곡,1,0,울산광역시,,매곡,0,14108,232931.1189,238107.6978,225,70,30,1950075802,232932.98,238104.05,1,12.9,916,3120051000,0,Maegok,18
195014110,매곡종점,1,0,울산광역시,,매곡종점,,14110,232798.1048,238170.8503,215,70,30,1950064115,232802.9467,238166.2907,1,206.1,923,0,2,,11
195014201,천곡,1,0,울산광역시,태화강역 방면,천곡,0,14201,229492.8839,238783.4906,133,70,30,1950075500,229495.54,238787.4,1,38.2,916,3120053000,0,Cheongok,2
195014202,천곡,1,0,울산광역시,,천곡,0,14202,229507.1467,238797.3533,310,70,30,1950075600,229505.39,238795.58,2,883.2,916,3120053000,0,Cheongok,17
195014203,천곡회관앞,1,0,울산광역시,태화강역 방면,천곡회관앞,0,14203,229826.8587,238445.9142,330,70,30,1950075500,229830.55,238448.35,2,513,916,3120053000,0,Cheongok Hall,18
195014204,천곡회관앞,1,0,울산광역시,천곡 방면,천곡회관앞,0,14204,229842.3011,238458.2867,150,70,30,1950075600,229839.24,238456.27,1,422.9,916,3120053000,0,Cheongok Hall,18
195014205,천곡9반,1,0,울산광역시,,천곡9반,0,14205,230150.8026,237718.5213,145,70,30,1950045602,230152.73,237719.79,1,378.6,916,3120053000,0,Cheongok 9ban,18
195014206,천곡9반,1,0,울산광역시,,천곡9반,0,14206,230157.0637,237738.9953,340,70,30,1950045502,230154.88,237737.47,2,330.6,916,3120053000,0,Cheongok 9ban,12
195014207,광산사택,1,0,울산광역시,,광산사택,0,14207,230085.5272,237432.335,190,70,30,1950045602,230087.94,237431.3,2,640.7,916,3120053000,0,Gwangsan Company House,7
195014208,광산사택,1,0,울산광역시,,광산사택,0,14208,230098.4041,237422.4831,10,70,30,1950045502,230096.74,237423.19,1,12.9,916,3120053000,0,Gwangsan Company House,20
195014209,아이파크1차,1,0,울산광역시,,아이파크1차,0,14209,229875.413,237513.741,104,70,30,1950005307,229875.296,237517.802,1,233.6,916,3120053000,0,I-Park Apt. 1 Cha,18
195014210,아이파크2차,1,0,울산광역시,,아이파크2차,0,14210,229711.503,237360.761,194,70,30,1950005409,229718.453,237360.959,1,193,916,3120053000,0,I-Park 2-cha,10
195014211,아이파크1차,1,0,울산광역시,,아이파크1차,0,14211,229886.979,237523.383,284,70,30,1950005407,229883.01,237522.944,1,617.8,916,3120053000,0,I-Park Apt. 1 Cha,15
195014212,아이파크2차,1,0,울산광역시,,아이파크2차,0,14212,229733.238,237367.387,8,70,30,1950005309,229724.881,237368.673,1,38.8,916,3120053000,0,I-Park 2-cha,5
195014213,벽산블루밍,1,0,울산광역시,,벽산블루밍,0,14213,229788.723,237821.825,15,70,30,1950005306,229779.081,237825.681,1,367,929,3120053000,2,Byeoksan Blumng,18
195014214,벽산블루밍,1,0,울산광역시,,벽산블루밍,0,14214,229760.878,237851.415,191,70,30,1950005406,229773.734,237851.415,2,223,933,3120053000,2,Byeoksan Blumng,17
195014215,달천아이파크1차,1,0,울산광역시,,달천아이파크1차,,14215,229741.5942,237617.4001,185,70,30,1950005406,229749.5757,237617.3725,3,471.1,933,0,2,I-Park Apt. 1,8
195014216,대동아파트입구,1,0,울산광역시,,대동아파트입구,,14216,229792.1525,237962.5833,203,70,30,1950005406,229796.2317,237960.627,1,123.6,933,0,2,,11
195014217,대동아파트입구,1,0,울산광역시,,대동아파트입구,,14217,229855.1469,238001.1513,52,70,30,1950005306,229851.7023,238002.5433,2,471.9,929,0,2,,7
195014301,우방아파트,1,0,울산광역시,,우방아파트,0,14301,229369.7324,237956.538,170,70,30,1950075400,229358.75,237955.05,1,128.7,916,3120053000,0,Woobang Apt.,5
195014302,우방아파트,1,0,울산광역시,,우방아파트,0,14302,229343.0877,237951.7071,170,70,30,1950075300,229348.08,237952.4,2,433.2,916,3120053000,0,Woobang Apt.,2
195014303,대동아파트앞,1,0,울산광역시,,대동아파트앞,0,14303,229647.9761,238009.4885,90,70,30,1950075400,229648.05,238014.07,2,328.7,916,3120053000,0,Daedong Apt.,17
195014304,대동아파트앞,1,0,울산광역시,,대동아파트앞,0,14304,229617.4707,238033.0231,270,70,30,1950075300,229617.39,238027.88,1,151.8,916,3120053000,0,Daedong Apt.,16
195014305,천곡마을입구,1,0,울산광역시,,천곡마을입구,0,14305,230065.452,238006.239,137,70,30,1950075100,230069.049,238013.022,1,83.2,916,3120053000,0,Cheongok Village Entrance,7
195014306,천곡마을입구,1,0,울산광역시,,천곡마을입구,0,14306,230081.635,238028.1488,0,70,30,1950075200,230076.989,238022.212,3,708,953,3120053000,0,Cheongok Village Entrance,8
195014307,천곡마을입구,1,0,울산광역시,태화강역 방면,천곡마을입구,0,14307,230036.4035,238053.9572,100,70,30,1950062000,230036.67,238054.94,1,34.2,916,3120053000,0,Cheongok Village Entrance,20
195014308,천곡마을입구,1,0,울산광역시,천곡 방면,천곡마을입구,0,14308,230021.2086,238073.9911,280,70,30,1950061900,230020.77,238072.09,2,677.2,916,3120053000,0,Cheongok Village Entrance,15
195014309,일지리버아파트입구,1,0,울산광역시,태화강역 방면,일지리버아파트입구,0,14309,230666.0359,238012.389,170,70,30,1950062000,230673.06,238015.91,2,663.1,916,3120053000,0,Ilji River Apt. Entrance,13
195014310,일지리버아파트입구,1,0,울산광역시,천곡 방면,일지리버아파트입구,0,14310,230685.1739,238030.3125,330,70,30,1950061900,230680.46,238028,1,26.3,916,3120053000,0,Ilji River Apt. Entrance,20
195014311,천곡마을입구,9,0,울산광역시,,천곡마을입구,0,0,230147.8433,237916.9446,137,70,30,1950075100,230152.9872,237922.5927,2,206.6,916,3120053000,2,Cheongok Village Entrance,2
195014401,상안중학교,1,0,울산광역시,,상안중학교,0,14401,229879.1666,236748.8307,160,70,30,1950041900,229882.61,236750.18,1,95.8,916,3120053000,0,Sangan M. S.,7
195014402,상안중학교,1,0,울산광역시,,상안중학교,0,14402,229884.3718,236758.8727,340,70,30,1950042000,229882.94,236758.3,1,49.9,916,3120053000,0,Sangan M. S.,9
195014403,양지마을,1,0,울산광역시,,양지마을,0,14403,230065.201,236473.477,150,70,30,1950005403,230069.71,236476.74,1,289.7,916,3120053000,0,Yangj Village,2
195014404,양지마을,1,0,울산광역시,,양지마을,0,14404,230079.208,236480.108,330,70,30,1950005303,230075.95,236478.04,1,611.1,916,3120053000,0,Yangj Village,3
195014405,동산,1,0,울산광역시,,동산,0,14405,229882.3451,235513.7651,180,70,30,1950074400,229888.16,235513.73,1,921.1,929,3120053000,0,Dongsan,9
195014406,동산,1,0,울산광역시,,동산,0,14406,229905.508,235510.9468,20,70,30,1950074300,229898.84,235512.51,2,751.9,925,3120053000,0,Dongsan,16
195014407,샛터,1,0,울산광역시,,샛터,0,14407,230653.0615,235416.0596,30,70,30,1950074400,230641.92,235423.33,2,2085.2,929,3120053000,0,Setteo,11
195014408,샛터,1,0,울산광역시,,샛터,0,14408,230631.2284,235439.5961,260,70,30,1950074300,230635.93,235436.84,1,41.5,925,3120053000,0,Setteo,5
195014501,그린카운티아파트앞,1,0,울산광역시,,그린카운티아파트앞,0,14501,229453.1808,237125.5447,280,70,30,1950079900,229449.34,237114.48,1,14.3,936,3120053000,0,Green County Apt.,15
195014502,그린카운티아파트앞,1,0,울산광역시,,그린카운티아파트앞,0,14502,229434.9584,237103.0703,100,70,30,1950080000,229437.83,237113.68,2,225.8,936,3120053000,0,Green County Apt.,19
195014503,쇠곳마을,1,0,울산광역시,,쇠곳마을,0,14503,229324.4174,237160.3698,288,70,30,1950045303,229325.0993,237155.3459,1,135.7,952,3120053000,0,Soegot Village,8
195014504,쇠곳마을,1,0,울산광역시,,쇠곳마을,0,14504,229322.489,237144.9426,108,70,30,1950045403,229319.4479,237153.2252,1,627.9,952,3120053000,0,Soegot Village,3
195014507,달천농공단지입구,1,0,울산광역시,,달천농공단지입구,0,14507,228693.8313,237188.0102,0,70,30,1920118304,228688.845,237187.9829,1,31.4,952,3120053000,0,Dalcheon Agricultural  Industrial Complex Entrance,12
195014508,달천농공단지입구,1,0,울산광역시,,달천농공단지입구,0,14508,228709.9013,237173.8686,0,70,30,1920118404,228697.7067,237176.9223,1,193.8,952,3120053000,0,Dalcheon Agricultural  Industrial Complex Entrance,11
195014509,달천회관앞,1,0,울산광역시,,달천회관앞,0,14509,228521.5611,237098.0183,0,70,30,1920118304,228527.9906,237094.5222,2,219.8,964,3120053000,0,Dalcheon Hall,17
195014510,달천회관앞,1,0,울산광역시,,달천회관앞,0,14510,228518.3471,237074.2347,0,70,30,1920118403,228518.6158,237072.5693,8,4195.5,952,3120053000,0,Dalcheon Hall,10
195014511,진덕골,1,0,울산광역시,태화강역 방면,진덕골,0,14511,228304.9378,236663.4859,0,70,30,1920118303,228305.8917,236659.6804,2,521.5,952,3120053000,0,Jindeokgol,19
195014512,진덕골,1,0,울산광역시,농소공영차고지 방면,진덕골,0,14512,228305.5806,236642.2736,0,70,30,1920118403,228303.3976,236644.5428,7,3648.6,952,3120053000,0,Jindeokgol,5
195014513,대방마을,1,0,울산광역시,태화강역 방면,대방마을,0,14513,228258.0134,235883.1276,0,70,30,1920118303,228259.5683,235882.4625,3,1339.2,952,3120053000,0,Daebang Village,8
195014514,대방마을,1,0,울산광역시,농소공영차고지 방면,대방마을,0,14514,228273.4406,235881.1992,0,70,30,1920118403,228271.5735,235881.8867,6,2792.8,952,3120053000,0,Daebang Village,5
195014516,숯고개,1,0,울산광역시,농소공영차고지 방면,숯고개,0,14516,228196.3047,235226.1867,0,70,30,1920118403,228194.6579,235226.2213,5,2223.2,952,3120053000,0,Sut Hill,2
195014517,가대입구,1,0,울산광역시,태화강역 방면,가대입구,0,14517,228227.1591,234927.2851,0,70,30,1920118303,228226.9117,234927.9004,5,2224.4,952,3120053000,0,Gadae Entrance,11
195014518,가대입구,1,0,울산광역시,농소공영차고지 방면,가대입구,0,14518,228240.015,234937.5698,0,70,30,1920118403,228239.6275,234937.5971,4,1724.6,952,3120053000,0,Gadae Entrance,10
195014519,가대구회관앞,1,0,울산광역시,태화강역 방면,가대구회관앞,0,14519,228226.5163,234736.3737,0,70,30,1920118303,228226.7317,234736.3807,6,2389.6,952,3120053000,0,Gadaegu Hall,16
195014522,가대회관앞,1,0,울산광역시,농소공영차고지 방면,가대회관앞,0,14522,228455.9956,234220.8486,0,70,30,1920118403,228457.7943,234216.1347,2,1116.1,952,3120053000,0,Gadae Hall,10
195014523,주연동,1,0,울산광역시,태화강역 방면,주연동,0,14523,229032.5866,233435.9907,0,70,30,1920118303,229031.8652,233438.8499,8,4246.2,952,3120053000,0,Juyeondong,2
195014525,달천,1,0,울산광역시,,달천,0,14525,229712.853,237183.669,10,70,30,1950005308,229702.568,237192.126,1,92,916,3120053000,2,Dalcheon,18
195014526,달천,1,0,울산광역시,,달천,0,14526,229683.927,237184.955,197,70,30,1950005408,229691.641,237187.526,2,149.9,916,3120053000,2,Dalcheon,6
195014527,달천,9,0,울산광역시,,달천,0,0,229719.739,237278.6449,7,70,30,1950005308,229714.6481,237281.938,2,249.5,916,3120053000,2,Dalcheon,12
195014528,달천,9,0,울산광역시,,달천,0,0,229694.027,237283.1041,187,70,30,1950005408,229706.3773,237281.0713,1,50.1,916,3120053000,2,Dalcheon,4
195014601,상안마을,1,0,울산광역시,태화강역 방면,상안마을,0,14601,230589.583,236089.061,80,70,30,1950039104,230590.68,236099.66,1,32.7,916,3120053000,0,Sangan Village,5
195014602,상안마을,1,0,울산광역시,우방아파트 방면,상안마을,0,14602,230592.561,236118.697,260,70,30,1950039204,230589.54,236106.64,1,360,916,3120053000,0,Sangan Village,9
195014603,신답마을,1,0,울산광역시,태화강역 방면,신답마을,0,14603,231362.734,236341.783,80,70,30,1950005401,231362.091,236348.854,1,390,916,3120053000,0,Sindap Village,12
195014604,신답마을,1,0,울산광역시,우방아파트 방면,신답마을,0,14604,231340.236,236362.352,260,70,30,1950005301,231340.879,236356.567,1,263.5,916,3120053000,0,Sindap Village,14
195014605,창좌,1,0,울산광역시,,창좌,0,14605,231516.8196,234136.4973,190,70,30,1950003400,231520.68,234136.14,1,36.9,916,3120053000,0,Changjwa,10
195014606,창좌,1,0,울산광역시,,창좌,0,14606,231563.1963,234128.5957,10,70,30,1950003300,231559.1,234129.47,1,161.2,916,3120053000,0,Changjwa,10
195014607,홈플러스북구점,1,0,울산광역시,농소 방면,홈플러스북구점,0,14607,231362.4039,236915.8835,145,70,30,1950039400,231368.33,236919.55,1,58.7,916,3120053000,0,Homeplus (Bukgu),20
195014608,홈플러스북구점,1,0,울산광역시,홈플러스 방면,홈플러스북구점,0,14608,231379.1084,236937.0977,325,70,30,1950039300,231370.75,236931.92,1,549.3,916,3120053000,0,Homeplus (Bukgu),10
195014701,상방마을,1,0,울산광역시,,상방마을,0,14701,233032.0838,231603.6913,90,70,30,1950002500,233033.19,231609.45,1,97.6,940,3120056000,0,sangbang vil,11
195014702,상방마을,1,0,울산광역시,,상방마을,0,14702,233167.7144,231626.8321,270,70,30,1950002600,233169.36,231622.77,1,100.4,940,3120056000,0,sangbang vil,1
195014703,연암,1,0,울산광역시,,연암,0,14703,233463.2134,231530.6451,135,70,30,1950073500,233469.57,231540.18,2,213.1,958,3120056000,0,Yeonam,13
195014704,연암,1,0,울산광역시,,연암,0,14704,233390.7658,231602.7271,305,70,30,1950073600,233387.82,231588.78,2,139.6,956,3120056000,0,Yeonam,3
195014706,연암,9,0,울산광역시,,연암,0,0,233329.6998,231616.2259,283,70,30,1950073600,233328.0684,231610.2828,3,216.8,916,3120056000,2,Yeonam,13
195014707,연암,9,0,울산광역시,,연암,,0,233293.7031,231602.0843,102,70,30,1950073500,233298.1645,231609.3764,1,30.4,958,0,2,Yeonam,15
195014801,평창리비에르2차,1,0,울산광역시,화봉휴먼시아2단지 방면,평창리비에르2차,0,14801,232229.8014,228557.8809,140,70,30,1950013600,232231.77,228558.86,1,24,916,3120056000,0,Pyeongchang Rivier 2-cha,15
195014802,평창리비에르2차,1,0,울산광역시,,평창리비에르2차,0,14802,232239.5684,228565.6824,310,70,30,1950013500,232236.6,228564.17,1,50.7,916,3120056000,0,Pyeongchang Rivier 2-cha,12
195014803,평창리비에르1차,1,0,울산광역시,,평창리비에르1차,0,14803,232369.9461,228412.4823,140,70,30,1950013700,232372.15,228419.12,1,153.2,916,3120056000,0,Pyeongchang Rivier 1-cha,14
195014804,평창리비에르1차,1,0,울산광역시,,평창리비에르1차,0,14804,232375.1678,228426.205,310,70,30,1950013800,232374.23,228423.38,1,548.9,916,3120056000,0,Pyeongchang Rivier 1-cha,15
195014805,명촌동,1,0,울산광역시,,명촌동,0,14805,232339.229,229005.202,180,70,30,1950015800,232348.977,229011.625,2,370.3,938,3120056000,2,Myeongchondong,11
195014806,명촌동,1,0,울산광역시,,명촌동,0,14806,232367.512,229033.486,6,70,30,1950015700,232361.543,229030.919,1,75,916,3120056000,2,Myeongchondong,8
195014807,평창리비에르3차,1,0,울산광역시,,평창리비에르3차,0,14807,232164.528,228564.388,244,70,30,1950013200,232168.465,228560.251,1,57.9,916,3120056000,2,Pyeongchang Rivier 3-cha,8
195014808,평창리비에르3차,1,0,울산광역시,,평창리비에르3차,0,14808,232181.24,228546.389,63,70,30,1950013100,232178.707,228552.752,1,147.1,916,3120056000,2,Pyeongchang Rivier 3-cha,15
195014809,명촌입구,1,0,울산광역시,,명촌입구,,14809,232389.9273,229316.6114,190,70,30,1950015800,232398.8419,229315.1079,1,17.3,938,0,2,Myeongchon Entrance,11
195014811,진장삼거리,1,0,울산광역시,,진장삼거리,0,14811,232121.7294,231277.5154,100,70,30,1950026901,232122.25,231279.49,1,91.9,916,3120056000,0,Jinjang Samgeori,11
195014812,진장삼거리,1,0,울산광역시,,진장삼거리,0,14812,232108.5967,231298.2095,280,70,30,1950027001,232108.24,231296.87,1,201.3,916,3120056000,0,Jinjang Samgeori,20
195014813,롯데마트진장점,1,0,울산광역시,,롯데마트진장점,0,14813,232263.6311,231239.968,106,70,30,1950026901,232264.23,231242.23,2,238.4,916,3120056000,0,Lotte Mart (Jinjang),5
195014814,평창리비에르3차,9,0,울산광역시,,평창리비에르3차,0,0,232363.5725,228682.8113,6,70,30,1950014300,232355.1927,228684.0248,1,177.2,916,3120056000,2,Pyeongchang Rivier 3-cha,4
195014816,롯데마트진장점,1,0,울산광역시,,롯데마트진장점,0,14816,232298.007,231020.34,177,70,30,1950071500,232306.054,231028.333,1,211,916,3120056000,0,Lotte Mart (Jinjang),7
195014817,롯데마트진장점,1,0,울산광역시,,롯데마트진장점,0,14817,232325.647,231044.766,357,70,30,1950071600,232311.404,231141.412,1,152.3,916,3120057000,2,Lotte Mart (Jinjang),3
195014818,농수산물유통센터정문,1,0,울산광역시,,농수산물유통센터정문,0,14818,232312.18,231277.861,357,70,30,1950071400,232304.581,231278.665,1,39,916,3120057000,2,Produce Distribution Center Main Gate,13
195014819,우편집중국앞,1,0,울산광역시,,우편집중국앞,0,14819,232340.223,230820.325,357,70,30,1950072600,232327.27,230817.062,1,65.5,916,3120056000,2,Mail Center,15
195014820,우편집중국앞,1,0,울산광역시,,우편집중국앞,,14820,232307.6489559,230812.72679871,177,70,30,1950072500,232316.56908644,230812.72295104,1,176,983,0000000000,2,Mail Center,15
195014821,차량등록사업소입구,1,0,울산광역시,,차량등록사업소입구,0,14821,232350.494,230583.793,356,70,30,1950072800,232339.901,230577.349,1,19.1,916,3120056000,2,Vehicle Registration Office Entrance,9
195014822,차량등록사업소입구,1,0,울산광역시,,차량등록사업소입구,0,14822,232243.36902681,230436.04641423,267,70,30,1920046801,232240.80106385,230425.05107304,1,98.3,983,3120056000,2,Vehicle Registration Office Entrance,20
195014824,농수산물유통센터정문,1,0,울산광역시,,농수산물유통센터정문,0,14824,232283.203,231346.545,177,70,30,1950071300,232290.224,231346.543,1,228.8,916,3120057000,2,Produce Distribution CenterMain Gate,11
195014826,차량등록사업소입구,1,0,울산광역시,농소차고지 방면,차량등록사업소입구,,14826,232392.4984623,230415.47683692,86,70,30,1920046702,232392.45771388,230423.90277369,1,51.9,984,0000000000,2,Vehicle Registration Office Entrance,17
195019007,연암,1,0,울산광역시,울산과학기술대 방면,연암,0,19007,233472.3782,231552.1994,315,70,30,1950073600,233470.25,231549.01,1,62.1,916,3120056000,0,Yeonam,9
195020201,쌍용아진그린타운3차,1,0,울산광역시,,쌍용아진그린타운3차,0,20201,230443.9277,237125.1446,90,70,30,1950056300,230444.13,237130.64,1,78.3,916,3120053000,0,Ssangyong Ajin Greentown 3-cha,15
195020202,쌍용아진그린타운3차,1,0,울산광역시,,쌍용아진그린타운3차,0,20202,230406.0064,237141.8479,270,70,30,1950056400,230405.85,237137.7,1,147.9,916,3120053000,0,Ssangyong Ajin Greentown 3-cha,6
195020203,쌍용아진그린타운2차,1,0,울산광역시,,쌍용아진그린타운2차,0,20203,230801.3466,237067.8534,135,70,30,1950048100,230807.36,237074.47,1,76.6,916,3120053000,0,Ssangyong Ajin Greentown 2-cha,5
195020204,쌍용아진그린타운2차,1,0,울산광역시,,쌍용아진그린타운2차,0,20204,230685.2235,237141.4072,269,70,30,1950055300,230683.9429,0,1,68.1,916,3120053000,0,Ssangyong Ajin Greentown 2-cha,7
195020205,쌍용아진그린타운1차,1,0,울산광역시,,쌍용아진그린타운1차,0,20205,231054.9831,236895.5595,90,70,30,1950048500,231055.24,236899.38,1,50.8,916,3120053000,0,Ssangyongajin Apt. 1 Cha,19
195020206,쌍용아진그린타운1차,1,0,울산광역시,,쌍용아진그린타운1차,0,20206,230993.9724,236923.405,275,70,30,1950048600,230993.7,236915.14,2,342,916,3120053000,0,Ssangyongajin Apt. 1 Cha,12
195020207,홈플러스북구점,1,0,울산광역시,,홈플러스북구점,0,20207,231272.6285,236952.5207,80,70,30,1950048500,231272.44,236953.79,2,270.3,916,3120053000,0,Homeplus (Bukgu),3
195020208,홈플러스북구점,1,0,울산광역시,,홈플러스북구점,0,20208,231223.3481,236965.6933,260,70,30,1950048600,231225.22,236957.57,1,120.1,916,3120053000,0,Homeplus (Bukgu),19
195020209,상안초등학교앞,1,0,울산광역시,태화강역 방면,상안초등학교앞,0,20209,230347.182,237410.811,160,70,30,1950075100,230350.94,237412.13,4,740.8,916,3120053000,0,Sangan Elem. School,6
195020210,상안초등학교앞,1,0,울산광역시,,상안초등학교앞,0,20210,230335.5407,237545.4066,340,70,30,1950075200,230317.9,237539.36,1,160.9,953,3120053000,0,Sangan Elem. School,11
195020211,가재골,1,0,울산광역시,,가재골,0,20211,230210.741,237794.926,160,70,30,1950075100,230215.38,237796.56,3,341.8,916,3171025900,0,Gajaegol,17
195020212,가재골,1,0,울산광역시,,가재골,0,20212,230232.6928,237801.2407,0,70,30,1950075200,230226.07,237799.8,2,435.8,953,3120053000,0,Gajaegol,12
195020213,상안초등학교,1,0,울산광역시,,상안초등학교,0,20213,230354.1523,237358.9506,180,70,30,1950056801,230358.47,237358.8,1,31.6,916,3120053000,0,Sangan Elem. School,7
195020216,쌍용아진그린타운4차,1,0,울산광역시,,쌍용아진그린타운4차,0,20216,230375.3608,237202.1098,5,70,30,1950056701,230367.34,237202.02,1,69.5,916,3120053000,0,Ssangyong Ajin Greentown 4-cha,19
195024201,성내,1,0,울산광역시,남목삼거리 방면,성내,0,24201,236373.5774,225392.7888,70,70,30,1940037900,236370.63,225398.39,1,107.6,916,3120059000,0,Seongnae,15
195024202,성내,1,0,울산광역시,성내삼거리 방면,성내,0,24202,236208.701,225297.434,210,70,30,1940036100,236462.061,225424.725,1,107.6,916,0,2,Seongnae,15
195024253,자동차선적장2,1,0,울산광역시,명촌교 방면,자동차선적장2,0,24253,235558.067,225229.6268,340,70,30,1950008600,235546.57,225222.36,1,158.4,916,3120059000,0,Car Shipment Area 2,12
195024254,자동차선적장1,1,0,울산광역시,성내삼거리 방면,자동차선적장1,0,24254,235511.0964,225250.8309,160,70,30,1950008500,235514.78,225252.92,1,1148.4,916,3120059000,0,Car Shipment Area 1,15
195025301,농소2동주민센터,1,0,울산광역시,,농소2동주민센터,0,25301,231408.772,237954.278,170,70,30,1950060401,231415.97,237956.57,1,261,916,3120052000,0,Nongso 2dong Community Center,19
195025302,농소2동주민센터,1,0,울산광역시,,농소2동주민센터,0,25302,231411.957,238001.777,350,70,30,1950060301,231404.12,237997.92,2,553.3,916,3120052000,0,Nongso 2dong Community Center,9
195025303,한라신천지타운앞,1,0,울산광역시,,한라신천지타운앞,0,25303,231556.061,237567.352,160,70,30,1950060401,231561.98,237570.25,2,524,916,3120052000,0,Halla Sincheonjitown,5
195025304,한라신천지타운앞,1,0,울산광역시,,한라신천지타운앞,0,25304,231571.503,237579.724,330,70,30,1950060301,231565.68,237576.86,1,102.1,916,3120052000,0,Halla Sincheonjitown,20
195025305,신천,1,0,울산광역시,,신천,0,25305,231764.4259,237227.6848,170,70,30,1950057500,231775.67,237232.38,1,76.2,916,3120051000,0,Sincheon,4
195025306,신천,1,0,울산광역시,,신천,0,25306,231778.004,237258.3508,355,70,30,1950057600,231769.28,237252.25,1,112.1,916,3120051000,0,Sincheon,1
195025307,시장2리,1,0,울산광역시,,시장2리,0,25307,231802.2565,236782.6973,160,70,30,1950041700,231806.15,236784.41,1,39.9,916,3120051000,0,Sijang 2ri,13
195025308,시장2리,1,0,울산광역시,,시장2리,0,25308,231812.403,236793.4995,350,70,30,1950041800,231809.22,236792.1,1,94,916,3120051000,0,Sijang 2ri,20
195025309,농소중학교앞,1,0,울산광역시,,농소중학교앞,0,25309,232073.9998,236406.5534,165,70,30,1950038700,232075.77,236407.52,1,33.2,916,3120051000,0,Nongso M. S.,20
195025310,농소중학교앞,1,0,울산광역시,,농소중학교앞,0,25310,232046.2579,236479.5378,345,70,30,1950039602,232042.99,236477.7,1,45.1,916,3120051000,0,Nongso M. S.,1
195025311,농소1동주민센터앞,1,0,울산광역시,,농소1동주민센터앞,0,25311,232197.308,236169.9169,165,70,30,1950038700,232198.09,236170.21,2,299.4,916,3120051000,0,Nongso 1dong Community Center,3
