MYBI_STOPID,MYBI_NAME,STOP_ID,STOP_X,STOP_Y,STOP_X2,STOP_Y2
3100639,숭의빌딩앞,193023003,230409.47491,226637.42582,129.3353167,35.53621667
3100640,달동주공사거리,193063801,230019.82825,226541.79948,129.3310167,35.53536667
3100641,달동주공아파트단지내,193012102,229610.5819,226427.63287,129.3265,35.53435
3100643,남목파출소앞,194027501,238927.15878,227262.20907,129.4292667,35.54155
3100644,중앙여고,192011101,231167.1053,228698.20577,129.34375,35.55476667
3100645,중앙여고,192011102,231168.56785,228713.00421,129.3437667,35.5549
3100646,다운동아아파트앞,192021106,224140.91542,230133.6271,129.2663,35.5679
3100647,대안,195014001,238255.30128,239068.56803,129.4224167,35.64798333
3100648,구남마을,195026327,238926.78931,232891.27934,129.4295333,35.59228333
3100649,신전마을,195026325,239032.66832,233548.22406,129.4307333,35.5982
3100650,달곡마을앞,195026323,239233.31659,234286.95385,129.4329833,35.60485
3100651,주렴,195026321,239591.08114,234663.93233,129.43695,35.60823333
3100652,강동중학교,195026319,240363.1456,235249.90864,129.4455,35.61348333
3100653,아진비치아파트,195026315,240523.1866,235920.06576,129.4473,35.61951667
3100654,북정자,195026313,240418.17129,236102.66522,129.44615,35.62116667
3100655,산음,195026311,240106.83331,236502.54642,129.4427333,35.62478333
3100656,화암입구,195026309,239882.97414,237267.13398,129.4403,35.63168333
3100657,화암,195026307,240001.78721,237704.09252,129.4416333,35.63561667
3100658,대안입구,195026305,239863.82687,238171.33598,129.4401333,35.63983333
3100659,서강해수탕,195026303,239864.21363,238422.83754,129.44015,35.6421
3100661,공암입구,195026302,239992.34186,238798.81184,129.4415833,35.64548333
3100662,서강해수탕,195026304,239873.0388,238474.65673,129.44025,35.64256667
3100663,대안입구,195026306,239874.47123,238154.74029,129.44025,35.63968333
3100664,화암,195026308,240016.9114,237698.61268,129.4418,35.63556667
3100665,화암입구,195026310,239892.02405,237269.02413,129.4404,35.6317
3100666,산음,195026312,240134.07686,236487.87541,129.4430333,35.62465
3100667,북정자,195026314,240443.90366,236087.98717,129.4464333,35.62103333
3100668,아진비치아파트,195026316,240533.71707,235929.35955,129.4474167,35.6196
3100669,강동중학교,195026320,240345.16737,235218.39032,129.4453,35.6132
3100670,주렴,195026322,239592.6682,234647.29613,129.4369667,35.60808333
3100671,달곡마을앞,195026324,239228.89174,234262.89379,129.4329333,35.60463333
3100672,신전마을,195026326,239044.67603,233566.76944,129.4308667,35.59836667
3100673,구남마을,195026328,238934.45245,232867.27336,129.4296167,35.59206667
3100674,임곡마을,145000048,212320.94127,206118.55158,129.13555,35.35166667
3100675,개곡마을,388000291,211586.98731,205507.36695,129.1274667,35.34616667
3100676,창기마을,388000286,211178.02094,204208.76909,129.12295,35.33446667
3100677,임기마을,388000282,210568.88479,202917.35147,129.1162333,35.32283333
3100678,노포동역,140000184,208575.64991,198551.34706,129.0942667,35.2835
3100679,임기마을,388000280,210473.44238,202889.50335,129.1151833,35.32258333
3100680,창기마을,388000284,211143.22576,204166.19557,129.1225667,35.33408333
3100681,개곡마을,388000288,211567.27932,205514.73734,129.12725,35.34623333
3100682,임곡마을,145000046,212289.1302,206116.6586,129.1352,35.35165
3100683,월평고개,388000293,213188.40456,207560.24886,129.1451167,35.36465
3100684,한솔그린빌,196024442,219289.94225,221486.13967,129.2125833,35.49006667
3100685,대복구판장,196024444,219411.46105,221244.15996,129.2139167,35.48788333
3100686,대복구판장,196024443,219399.35991,221242.28531,129.2137833,35.48786667
3100687,한솔그린빌,196024441,219286.96837,221463.9432,129.21255,35.48986667
3100688,이진빌라,193023401,228826.8183,226203.16727,129.31785,35.53235
3100689,신정현대홈타운앞,193064105,229340.99975,226129.02288,129.3235167,35.53166667
3100692,신정현대홈타운앞,193023406,229351.54435,226138.30313,129.3236333,35.53175
3100693,남부노인복지회관,196025410,227057.68779,212369.48163,129.2978833,35.40771667
3100694,술마교,196025412,228255.3108,211849.85616,129.31105,35.403
3100695,내회,196025414,228484.9859,211515.88308,129.3135667,35.39998333
3100696,술마,196025416,229159.92618,211148.21646,129.3209833,35.39665
3100697,서생교,196023302,230254.78641,210654.41191,129.3330167,35.39216667
3100698,화정마을,196023304,230392.22589,210310.93174,129.3345167,35.38906667
3100699,솔개마을,196023310,231467.38953,208567.17514,129.3462833,35.37331667
3100700,송정마을,196023312,232103.58365,207696.62069,129.35325,35.36545
3100701,평동,196023316,232092.9787,206847.82052,129.3531,35.3578
3100702,산자골,196023318,231468.05678,206645.90507,129.3462167,35.356
3100703,나사리,196023320,231003.93001,206812.56731,129.3411167,35.35751667
3100704,나사리입구,196023322,230499.67304,206757.21804,129.3355667,35.35703333
3100705,서생중학교,196023324,229970.27942,206060.1603,129.3297167,35.35076667
3100706,신암입구,196015952,229176.26977,205643.34231,129.3209667,35.34703333
3100707,신리,196015954,228740.45001,205482.91442,129.3161667,35.3456
3100708,신리입구,196015956,227997.16857,205282.71451,129.3079833,35.34381667
3100709,서생교량,196015958,227610.66873,205331.44776,129.3037333,35.34426667
3100710,연산마을,196015960,227248.74194,205273.02141,129.29975,35.34375
3100711,서생역,196015962,226799.5199,205526.85435,129.2948167,35.34605
3100712,서생역,196015961,226805.54098,205537.96711,129.2948833,35.34615
3100713,연산마을,196015959,227257.80446,205282.29417,129.29985,35.34383333
3100714,서생교량,196015957,227619.74218,205337.02302,129.3038333,35.34431667
3100715,신리입구,196015955,227994.10694,205293.79984,129.30795,35.34391667
3100716,신리,196015953,228708.59853,205493.90766,129.3158167,35.3457
3100717,신암입구,196015951,229161.09851,205648.84059,129.3208,35.34708333
3100718,서생중학교,196023323,229970.23016,206074.95295,129.3297167,35.3509
3100719,나사리입구,196023321,230463.2981,206762.64228,129.3351667,35.35708333
3100720,나사리,196023319,231016.01377,206821.85434,129.34125,35.3576
3100721,산자골,196023317,231527.05858,206668.3014,129.3468667,35.3562
3100722,평동,196023315,232088.39466,206858.89909,129.35305,35.3579
3100723,송정마을,196023311,232097.56147,207685.50426,129.3531833,35.36535
3100724,솔개마을,196023309,231481.08508,208548.73112,129.3464333,35.37315
3100725,화정마을,196023303,230372.38776,210355.24453,129.3343,35.38946667
3100726,서생교,196023301,230230.54401,210658.02829,129.33275,35.3922
3100727,술마,196025415,229176.65937,211126.08085,129.3211667,35.39645
3100728,내회,196025413,228469.85422,211512.13717,129.3134,35.39995
3100729,술마교,196025411,228238.67168,211846.1059,129.3108667,35.40296667
3100730,남부노인복지회관,196025409,227077.42715,212351.04915,129.2981,35.40755
3100731,성안청구아파트앞,192072202,228688.95494,231476.66521,129.3165167,35.57988333
3100732,경찰청,192023904,228573.44325,230751.40305,129.3152167,35.57335
3100733,궁도장,192023906,228585.79472,230194.82925,129.3153333,35.56833333
3100734,성안입구,192023908,228941.51052,229526.5609,129.3192333,35.5623
3100735,성안입구,192023907,228917.27478,229546.82335,129.3189667,35.56248333
3100736,궁도장,192023905,228540.37368,230224.27172,129.3148333,35.5686
3100737,경찰청,192023903,228544.77664,230738.36648,129.3149,35.57323333
3100738,백양사,192011805,228351.12251,230824.66316,129.3127667,35.57401667
3100739,지적공사앞,192011803,228007.79337,230943.77789,129.3089833,35.5751
3100740,성안금호아파트앞,192011801,227749.23012,231015.0897,129.3061333,35.57575
3100741,지적공사앞,192011804,228022.88072,230951.22245,129.30915,35.57516667
3100742,백양사,192011806,228301.17899,230852.24288,129.3122167,35.57426667
3100743,성안청구아파트앞,192011701,228701.249,231403.206,129.31665,35.57922
3100744,제일물산입구,196015882,230637.87483,214648.06133,129.3373833,35.42815
3100745,LG온산공장,196015860,230460.80037,214645.60909,129.3354333,35.42813333
3100746,산성마을,196015862,229902.30262,214647.43016,129.3292833,35.42816667
3100747,산성마을,196015861,229861.35787,214671.33233,129.3288333,35.42838333
3100748,LG온산공장,196015859,230462.22904,214671.5031,129.33545,35.42836667
3100749,제일물산입구,196015881,230634.76247,214673.93875,129.33735,35.42838333
3100750,문현관앞,194024244,,,,
3100751,미포조선소앞,194024248,236476.05695,223453.58115,129.4020667,35.50731667
3100752,고려화학앞,194024250,236077.7552,224733.47008,129.3977333,35.51886667
3100753,신진파크앞,194013304,238233.71146,221532.18836,129.42135,35.48993333
3100754,해동맨션앞,194013301,238303.34967,221869.04298,129.4221333,35.49296667
3100755,월정사입구,194026903,238418.88899,222433.54724,129.4234333,35.49805
3100756,명덕여중앞,194026901,238531.47156,222979.54952,129.4247,35.50296667
3100757,고려화학앞,194024249,236101.98457,224724.32102,129.398,35.51878333
3100758,미포조선소앞,194024247,236518.32742,223468.54685,129.4025333,35.50745
3100759,홈플러스중구점,192040512,230334.35672,229618.09563,129.3346,35.56308333
3100760,코코타운앞,192040518,229597.68034,228953.60701,129.32645,35.55711667
3100761,평창3차아파트,193031015,230551.58155,227514.43448,129.3369167,35.54411667
3100762,코코타운앞,192040517,229576.43009,228983.12325,129.3262167,35.55738333
3100763,개비고개,192040515,229906.22544,229322.62698,129.3298667,35.56043333
3100764,울산mbc앞,192040513,230246.84201,229580.81492,129.3336333,35.56275
3100766,세양청구아파트,193025101,231587.51332,227756.58398,129.34835,35.54626667
3100767,세양청구아파트,193025102,231598.08235,227760.31939,129.3484667,35.5463
3100768,아데라움아파트,193073801,231261.16999,227727.69828,129.34475,35.54601667
3100770,대진,196030522,218673.24422,217694.04119,129.2057,35.4559
3100771,하대마을,196030524,218263.13485,216996.0637,129.2011667,35.44961667
3100772,중대마을,196030526,217951.0549,216429.59144,129.1977167,35.44451667
3100773,상대마을,196030528,217434.78436,215788.7651,129.1920167,35.43875
3100774,울산컨트리클럽앞,196030530,217317.189,215559.24191,129.1907167,35.43668333
3100775,한창제지앞,388000422,217026.38392,214887.44313,129.1875,35.43063333
3100776,용당마을,388000420,216697.04819,214566.92172,129.1838667,35.42775
3100777,편들마을,388000418,216482.70369,214252.17053,129.1815,35.42491667
3100778,삼용마을,388000404,216025.08374,213696.59764,129.17645,35.41991667
3100779,서창마을,388000389,215756.21414,213374.37034,129.1734833,35.41701667
3100780,효암고등학교앞,388000377,215348.28925,212918.77424,129.1689833,35.41291667
3100781,웅상병원,388000372,215176.09225,212696.58438,129.1670833,35.41091667
3100782,백동마을,388000366,214971.24113,212082.32465,129.1648167,35.40538333
3100783,명곡마을,388000355,214787.70129,211373.80034,129.1627833,35.399
3100784,주진마을,388000340,214420.94758,210650.191,129.1587333,35.39248333
3100785,웅상도서관,388000335,214282.17285,210318.97439,129.1572,35.3895
3100786,신명마을,388000327,214095.65532,209521.70339,129.1551333,35.38231667
3100787,덕계다리,388000322,214004.18388,208944.63112,129.1541167,35.37711667
3100788,동일2차,388000305,213549.24277,208337.41901,129.1491,35.37165
3100789,덕계상설시장.무지개폭포입구,388000300,213479.81939,208170.89307,129.1483333,35.37015
3100790,덕계상설시장.무지개폭포입구,388000298,213448.08215,208124.61697,129.1479833,35.36973333
3100791,동일2차,388000303,213508.44407,208274.48687,129.14865,35.37108333
3100792,덕계다리,388000320,214005.63756,208979.76615,129.1541333,35.37743333
3100793,신명마을,388000325,214089.44166,209625.24475,129.1550667,35.38325
3100794,웅상도서관,388000334,214282.08176,210376.29782,129.1572,35.39001667
3100795,주진마을,388000339,214405.78822,210664.96052,129.1585667,35.39261667
3100796,웅상문화체육센터,388000348,214653.21027,211216.40284,129.1613,35.39758333
3100797,명곡마을,388000354,214790.61978,211444.07207,129.1628167,35.39963333
3100798,백동마을,388000365,214971.17025,212124.85552,129.1648167,35.40576667
3100799,웅상병원,388000370,215157.95755,212678.06196,129.1668833,35.41075
3100800,효암고등학교앞,388000380,215361.8659,212946.53461,129.1691333,35.41316667
3100801,서창마을,196076903,215650.44725,213266.93457,129.1723167,35.41605
3100802,삼용마을,196076905,215991.82963,213668.80114,129.1760833,35.41966667
3100803,편들마을,388000417,216469.05447,214266.9383,129.18135,35.42505
3100804,용당마을,388000419,216683.39909,214581.68917,129.1837167,35.42788333
3100805,한창제지앞,388000421,216934.11926,214855.83336,129.1864833,35.43035
3100806,울산컨트리클럽앞,196030529,217300.52546,215564.75723,129.1905333,35.43673333
3100807,상대마을,196030527,217442.2508,215838.70677,129.1921,35.4392
3100808,중대마을,196030525,217920.79965,216422.13395,129.1973833,35.44445
3100809,하대마을,196030523,218235.93283,216979.36592,129.2008667,35.44946667
3100810,대진,196030521,218653.49545,217730.98293,129.2054833,35.45623333
3100811,남구보건소앞,193023701,230433.16196,227671.21241,129.3356167,35.54553333
3100812,쌍용아진그린타운1차,195020205,231050.92539,236891.71272,129.3427833,35.62861667
3100813,쌍용아진그린타운2차,195020203,230799.69907,237068.36727,129.3400167,35.63021667
3100814,쌍용아진그린타운3차,195020201,230443.22202,237118.91985,129.3360833,35.63068333
3100815,쌍용아진그린타운3차,195020202,230402.38407,237140.9712,129.3356333,35.63088333
3100816,쌍용아진그린타운2차,195020204,230814.76465,237075.81557,129.3401833,35.63028333
3100817,쌍용아진그린타운1차,195020206,230990.43848,236921.08915,129.3421167,35.62888333
3100818,효문사거리,195040338,232780.64103,229624.891,129.3615833,35.56306667
3100819,정광사약수터앞,193022608,225242.61815,227902.83748,129.2783833,35.54776667
3100820,정광사앞,193022610,225681.33261,227750.6032,129.2832167,35.54638333
3100821,태화강전망대,193022010,226623.4766,227548.09903,129.2936,35.54453333
3100822,크로바아파트앞,193022012,227354.67942,227642.76801,129.3016667,35.54536667
3100823,태화로타리,193022014,227768.9485,228074.90972,129.30625,35.54925
3100824,태화로타리,193022013,227764.48373,228052.7054,129.3062,35.54905
3100825,크로바아파트앞,193022011,227520.64176,227733.88774,129.3035,35.54618333
3100826,남산사앞,193022009,226752.13069,227485.61112,129.2950167,35.54396667
3100827,정광사앞,193022609,225676.87312,227724.70197,129.2831667,35.54615
3100828,정광사약수터앞,193022607,225283.54791,227858.57241,129.2788333,35.54736667
3100829,여천초등학교앞,193024002,230425.00678,225180.30553,129.3354333,35.52308333
3100830,여천오거리,193024004,230995.97382,225317.25816,129.3417333,35.5243
3100831,주식회사조비앞,193024006,231906.90824,225496.13564,129.3517833,35.52588333
3100832,삼성정밀화학앞,193024008,232259.5342,225804.36935,129.3556833,35.52865
3100833,쌍용양회앞,193024010,233626.46836,225295.32513,129.3707333,35.52401667
3100834,제3.4부두입구,193024012,233877.21832,224948.61937,129.3734833,35.52088333
3100835,제5부두앞,193024014,233847.73451,224750.64286,129.37315,35.5191
3100836,제5부두앞,193024013,233817.4664,224759.77405,129.3728167,35.51918333
3100837,제3.4부두입구,193024011,233871.25429,224928.25586,129.3734167,35.5207
3100838,쌍용양회앞,193024009,233615.87849,225298.98337,129.3706167,35.52405
3100839,삼성정밀화학앞,193024007,232264.14247,225784.04507,129.3557333,35.52846667
3100840,주식회사조비앞,193024005,231819.40129,225449.59448,129.3508167,35.52546667
3100841,여천오거리,193024003,230947.70451,225287.50339,129.3412,35.52403333
3100842,여천초등학교앞,193024001,230429.61118,225159.98035,129.3354833,35.5229
3100843,일지리버아파트입구,195014309,230671.12597,238014.73236,129.3386333,35.63875
3100844,천곡회관앞,195014203,229827.32978,238448.28593,129.3293333,35.64268333
3100845,천곡,195014201,229492.61559,238785.58145,129.32565,35.64573333
3100846,천곡,195014202,229503.14172,238798.56135,129.3257667,35.64585
3100847,천곡회관앞,195014204,229837.86822,238457.56816,129.32945,35.64276667
3100848,일지리버아파트입구,195014310,230683.15753,238029.56734,129.3387667,35.63888333
3100850,천곡마을입구,195061801,229988.64596,238060.48797,129.3311,35.63918333
3100851,대동아파트앞,195014303,229643.11565,238011.25144,129.3272833,35.63875
3100852,천곡우방아파트,195014301,229359.50434,237954.83495,129.32415,35.63825
3100853,천곡우방아파트,195014302,229344.41173,237952.9356,129.3239833,35.63823333
3100854,대동아파트앞,195014304,229612.88444,238024.09589,129.32695,35.63886667
3100856,원동현대아파트앞,195040322,231283.16358,237399.21521,129.3453667,35.63318333
3100857,신답마을,195014603,231360.82805,236349.12299,129.3461833,35.62371667
3100858,상안마을,195014601,230573.52106,236104.13681,129.3374833,35.62153333
3100859,양지마을,195014403,230061.92947,236474.09196,129.33185,35.62488333
3100860,상안중학교,195014401,229875.29769,236749.00061,129.3298,35.62736667
3100861,달천회관앞,195014510,228516.9667,237071.86338,129.3148167,35.63031667
3100862,진덕골,195014512,228305.45358,236644.0168,129.3124667,35.62646667
3100863,대방마을,195014514,228273.4406,235881.1992,129.31209,35.61959
3100864,숯고개,195014516,228192.16452,235228.99904,129.3111667,35.61371667
3100865,가대입구,195014518,228238.42602,234925.87188,129.3116667,35.61098333
3100866,가대구회관앞,192014520,228239.07615,234720.61008,129.3116667,35.60913333
3100867,가대회관앞,195014522,228452.10015,234216.44936,129.314,35.60458333
3100868,가대,192014524,229043.60182,233443.53227,129.3205,35.5976
3100869,가대,195014523,229036.07124,233437.96009,129.3204167,35.59755
3100870,가대회관앞,192014521,228447.59904,234207.18925,129.31395,35.6045
3100871,가대구회관앞,195014519,228229.97447,234733.5262,129.3115667,35.60925
3100872,가대입구,195014517,228227.84657,234927.68797,129.31155,35.611
3100873,숯고개,192014515,228184.63172,235221.57795,129.3110833,35.61365
3100874,대방마을,195014513,228258.0134,235883.1276,129.31192,35.61961
3100875,진덕골,195014511,228302.40447,236651.40329,129.3124333,35.62653333
3100876,달천회관앞,195014509,228491.31912,237064.38403,129.3145333,35.63025
3100877,상안중학교,195014402,229884.30672,236763.82431,129.3299,35.6275
3100878,양지마을,195014404,230067.95929,236477.81151,129.3319167,35.62491667
3100879,상안마을,195014602,230578.03802,236107.85151,129.3375333,35.62156667
3100880,신답마을,195014604,231335.15724,236350.88118,129.3459,35.62373333
3100881,원동현대아파트앞,195040321,231278.76444,237362.21539,129.3453167,35.63285
3100882,중앙전통시장,192024713,229469.9847,228725.73203,129.3250333,35.55506667
3100883,역전시장,192024711,229628.51862,228766.93828,129.3267833,35.55543333
3100884,신중앙시장,192024709,229791.74478,228760.08501,129.3285833,35.55536667
3100885,오복회관,196015726,220104.65754,219664.64839,129.2215167,35.47363333
3100886,석천마을,196015728,221271.72617,219325.2469,129.2343667,35.47055
3100887,통천교앞,196015730,221749.89435,219261.67409,129.2396333,35.46996667
3100888,모산마을,196015732,221928.74263,219121.57267,129.2416,35.4687
3100889,모산마을,196015731,221945.41152,219108.66891,129.2417833,35.46858333
3100890,통천교앞,196015729,221739.33377,219252.40188,129.2395167,35.46988333
3100891,석천마을,196015727,221282.33985,219312.32755,129.2344833,35.47043333
3100892,오복회관,196015725,220104.68658,219651.70501,129.2215167,35.47351667
3100893,울산구치소입구,196015801,222757.81863,226224.49326,129.2509333,35.5327
3100894,영해마을,196030508,222232.2758,225426.17114,129.2451167,35.52551667
3100895,문수초등학교앞,196030510,221972.40209,224752.42478,129.2422333,35.51945
3100896,율현마을,196030512,221471.80057,223573.27935,129.2366833,35.50883333
3100897,신진자동차학원앞,196030516,219859.2368,220511.02136,129.2188333,35.48126667
3100898,오복마을,196030518,219916.95797,219721.5538,129.21945,35.47415
3100899,웅촌,196030520,218933.11318,218582.18421,129.2085833,35.4639
3100900,서중회관앞,196015702,218402.3507,218462.73206,129.2027333,35.46283333
3100901,새검단,196015734,217170.81063,217711.37853,129.18915,35.45608333
3100902,검단마을,196015706,216775.912,217716.17847,129.1848,35.45613333
3100903,괴천삼거리,196015708,216296.89497,217387.9941,129.1795167,35.45318333
3100904,검단초등학교앞,196015710,216078.04627,217929.40304,129.1771167,35.45806667
3100905,암곡마을,196015712,215863.72962,218489.31651,129.1747667,35.46311667
3100906,신암마을회관앞,196076707,215655.34237,219130.60851,129.1724833,35.4689
3100907,암곡마을,196015711,215874.29387,218500.43017,129.1748833,35.46321667
3100908,검단초등학교앞,196015709,216091.63954,217942.3708,129.1772667,35.45818333
3100909,괴천,196015716,215946.34112,217121.08531,129.17565,35.45078333
3100910,괴천,196015715,215940.27919,217124.77359,129.1755833,35.45081667
3100911,괴천삼거리,196015707,216292.34242,217395.38282,129.1794667,35.45325
3100912,검단마을,196015705,216772.86831,217727.26773,129.1847667,35.45623333
3100913,새검단,196065906,217169.27691,217720.62213,129.1891333,35.45616667
3100914,서중회관앞,196015701,218385.70472,218466.39697,129.20255,35.46286667
3100915,웅촌,196030519,218963.24686,218643.27032,129.2089167,35.46445
3100916,오복마을,196030517,219919.78291,219810.32017,129.2194833,35.47495
3100917,신진자동차학원앞,196030515,219828.9937,220509.10483,129.2185,35.48125
3100918,율현마을,196030511,221400.95208,223484.34895,129.2359,35.50803333
3100919,문수초등학교앞,196030509,221942.21908,224732.01003,129.2419,35.51926667
3100920,영해마을,196030507,222209.58219,225433.51077,129.2448667,35.52558333
3100921,울산구치소입구,196015802,222768.3554,226243.01237,129.25105,35.53286667
3100922,덕정마을,196022106,227090.71884,220977.47361,129.2985333,35.4853
3100923,남구예비군훈련장.청량농협,196022108,226822.85775,220020.64023,129.29555,35.47668333
3100924,양동마을,196031504,226546.21772,218943.59461,129.2924667,35.46698333
3100925,원동마을,196031506,226353.76521,218025.83658,129.2903167,35.45871667
3100926,망양LG하우시스,196031508,226271.65599,217648.36428,129.2894,35.45531667
3100927,덕신입구,196031510,225857.62127,215888.60063,129.2847833,35.43946667
3100928,고산마을,196031512,225542.84033,215362.53513,129.2813,35.43473333
3100929,온양읍사무소,196031514,225509.55339,213761.06592,129.2808833,35.4203
3100930,남창,196077811,225563.60608,213385.84054,129.2814667,35.41691667
3100931,남창고등학교앞,196031518,225503.40095,213263.62483,129.2808,35.41581667
3100932,대안현대아파트앞,196031520,225682.4588,213112.50373,129.2827667,35.41445
3100933,동호아파트앞,196031522,225492.36488,212886.36515,129.2806667,35.41241667
3100934,럭키아파트앞,196025402,225582.31351,212662.87245,129.28165,35.4104
3100935,온양농협앞,196025404,225808.03205,212608.04347,129.2841333,35.4099
3100936,솔밭마을,196025406,226205.05209,212476.05365,129.2885,35.4087
3100937,울산온천,196025408,226750.25534,212407.39315,129.2945,35.40806667
3100938,울산온천,196025407,226765.43579,212394.49389,129.2946667,35.40795
3100939,솔밭마을,196025405,226168.73532,212470.40029,129.2881,35.40865
3100940,온양농협앞,196025403,225789.91364,212591.34901,129.2839333,35.40975
3100941,럭키아파트앞,196025401,225545.98135,212662.76904,129.28125,35.4104
3100942,동호아파트앞,196031521,225483.24534,212899.28263,129.2805667,35.41253333
3100943,대안현대아파트앞,196031519,225670.3902,213095.8268,129.2826333,35.4143
3100944,남창고등학교앞,196031517,225479.1991,213256.15912,129.2805333,35.41575
3100945,남창,196031515,225505.99995,213413.41411,129.2808333,35.41716667
3100946,온양읍사무소,196031513,225497.58372,213712.95412,129.28075,35.41986667
3100947,고산마을,196031511,225517.13159,215356.91449,129.2810167,35.43468333
3100948,덕신입구,196031509,225756.74077,215712.63889,129.2836667,35.43788333
3100949,망양LG하우시스,196031507,226229.44042,217596.46349,129.2889333,35.45485
3100950,원동마을,196031505,226332.45313,218068.30458,129.2900833,35.4591
3100951,양동마을,196031503,226526.55401,218941.68796,129.29225,35.46696667
3100952,남구예비군훈련장.청량농협,196022107,226812.27205,220018.76011,129.2954333,35.47666667
3100953,덕정마을,196022105,227084.55771,221016.28783,129.2984667,35.48565
3100954,덕하역앞,196040106,227779.84215,222133.47666,129.3061667,35.4957
3100955,덕하시장앞,196040108,227899.2376,221671.55069,129.3074667,35.49153333
3100956,청량중학교앞,196040110,227938.26261,221279.64524,129.3078833,35.488
3100957,청량교앞,196040112,228074.19563,220373.96942,129.30935,35.47983333
3100958,용암마을,196040114,228652.59486,219238.55311,129.3156833,35.46958333
3100959,신촌마을,196040116,229129.58691,219092.15662,129.3209333,35.46825
3100960,홍명고등학교앞,196040118,229477.78911,219013.7799,129.3247667,35.46753333
3100961,처용마을입구,196040120,230205.95034,218860.87296,129.3327833,35.46613333
3100962,회야마을입구,196040124,230330.72768,217753.63453,129.3341167,35.45615
3100963,대한유화앞,196040126,230335.38332,217271.01428,129.33415,35.4518
3100964,에쓰오일정문앞,196040128,230352.28176,216749.60306,129.3343167,35.4471
3100965,온산화학구조대,196040132,230375.54799,216133.90583,129.33455,35.44155
3100966,공단중기앞,196031609,230080.01243,215814.85152,129.3312833,35.43868333
3100967,백골부대성역지,196031607,229471.6049,215370.88042,129.3245667,35.4347
3100968,온산우체국앞,196031601,228052.50428,215218.39868,129.3089333,35.43336667
3100969,덕신초등학교앞,196022305,227771.93099,215409.83918,129.30585,35.4351
3100970,경영정보고등학교앞,196022303,227837.63889,215692.96574,129.3065833,35.43765
3100971,경영정보고등학교앞,196022304,227858.78565,215707.82437,129.3068167,35.43778333
3100972,덕신초등학교앞,196022306,227786.97046,215441.32125,129.3060167,35.43538333
3100973,온산우체국앞,196031602,227996.45641,215236.7146,129.3083167,35.43353333
3100974,백골부대성역지,196031608,229401.96182,215378.04902,129.3238,35.43476667
3100975,공단중기앞,196031610,230052.7666,215816.60976,129.3309833,35.4387
3100976,온산화학구조대,196040129,230369.41055,216157.92471,129.3344833,35.44176667
3100977,에쓰오일정문앞,196040127,230335.73731,216718.11144,129.3341333,35.44681667
3100978,대한유화앞,196040125,230308.12935,217276.46967,129.33385,35.45185
3100979,회야마을입구,196040123,230308.23915,217692.53552,129.3338667,35.4556
3100980,처용마을입구,196040119,230183.22721,218870.04306,129.3325333,35.46621667
3100981,홍명고등학교앞,196040117,229530.77578,219001.01079,129.32535,35.46741667
3100982,신촌마을,196040115,229114.51943,219075.46502,129.3207667,35.4681
3100983,용암마을,196040113,228670.81274,219218.27075,129.3158833,35.4694
3100984,청량교앞,196040111,228060.59433,220370.22881,129.3092,35.4798
3100985,청량중학교앞,196040109,227923.26008,221242.61511,129.3077167,35.48766667
3100986,덕하시장앞,196040107,227875.01439,221678.87237,129.3072,35.4916
3100987,덕하역앞,196040105,227792.2413,222035.50856,129.3063,35.49481667
3100988,매곡현대아파트앞,195025519,232173.09843,238449.0559,129.3552333,35.64261667
3100989,대하그린파크앞,195061702,232468.5866,238188.3332,129.35849,35.64026
3100990,매곡마을회관앞,195061704,232515.4409,238122.98344,129.359,35.63966667
3100991,현대으뜸타운앞,195061706,232751.297,238023.98858,129.3616,35.63876667
3100992,매곡,195014108,232927.60799,238107.85461,129.36355,35.63951667
3100993,매곡,195014107,232942.70648,238107.91045,129.3637167,35.63951667
3100994,현대으뜸타운앞,195061705,232755.87329,238011.06035,129.36165,35.63865
3100997,매곡현대아파트앞,195025520,232106.65063,238458.06192,129.3545,35.6427
3100998,벽산아파트앞,195025703,232994.83394,231768.92779,129.3640333,35.58238333
3100999,LG진로아파트앞,195025701,233159.59968,232148.63022,129.3658667,35.5858
3101000,LG진로아파트앞,195025702,233177.63698,232172.73758,129.3660667,35.58601667
3101001,벽산아파트앞,195025704,233070.28195,231793.24735,129.3648667,35.5826
3101002,울산공항앞,195040327,232375.35081,233051.87171,129.35725,35.59396667
3101003,송정동,195040325,232142.66046,233914.61951,129.3547167,35.60175
3101004,원지마을입구,195025319,232165.48344,234704.32364,129.355,35.60886667
3101005,농소공영차고지,195025317,232380.28623,235019.47033,129.3573833,35.6117
3101006,차일마을,195025315,232376.80081,235564.98201,129.3573667,35.61661667
3101007,농소중학교앞,195025309,232074.78372,236408.98979,129.3540667,35.62423333
3101008,시장2리,195025307,231797.15109,236781.54085,129.3510167,35.6276
3101009,신천,195025305,231772.89535,237232.66858,129.3507667,35.63166667
3101010,한라신천지타운.농협하나로마트앞,195025303,231554.32033,237564.75452,129.3483667,35.63466667
3101011,약수마을,195040317,231062.03776,238900.02413,129.3429833,35.64671667
3101012,약수제일아파트앞,195040315,231021.84892,239171.72249,129.34255,35.64916667
3101013,화정마을,195040313,230890.56575,240031.16379,129.3411333,35.65691667
3101014,이화마을,195040311,230706.13786,240557.56017,129.3391167,35.66166667
3101015,메아리학교앞,195040309,230715.34882,240947.782,129.3392333,35.66518333
