ROUTE_NM,TRANSDATE,SUMAMOUNT,STOP_NM,STOP_ID,NORMALCNT,NORMALAMOUNT,STUDENTCNT,STUDENTAMOUNT,CHILDCNT,CHILDAMOUNT,TRANSFLAG
929,2015/09/20 09:06:42,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
929,2015/09/20 09:06:44,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
929,2015/09/20 09:06:46,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
51,2015/09/20 09:06:53,1200,중서,3102448,1,1200,0,0,0,0,비환승
,2015/09/20 09:07:33,0,성남프라자앞,3101395,1,0,0,0,0,0,하차
923,2015/09/20 09:07:33,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
,2015/09/20 09:07:35,0,성남프라자앞,3101395,1,0,0,0,0,0,하차
923,2015/09/20 09:07:46,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 09:07:51,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
62,2015/09/20 09:09:04,1000,한솔그린빌,3100684,1,1000,0,0,0,0,비환승
62,2015/09/20 09:09:06,670,한솔그린빌,3100684,0,0,1,670,0,0,비환승
51,2015/09/20 09:09:10,1000,보람병원,9102439,1,1000,0,0,0,0,비환승
62,2015/09/20 09:09:11,1000,한솔그린빌,3100684,1,1000,0,0,0,0,비환승
923,2015/09/20 09:09:29,800,홈플러스,3102167,1,800,0,0,0,0,비환승
923,2015/09/20 09:09:31,800,홈플러스,3102167,1,800,0,0,0,0,비환승
62,2015/09/20 09:09:40,1000,한솔그린빌,3100684,1,1000,0,0,0,0,비환승
62,2015/09/20 09:09:42,0,한솔그린빌,3100684,1,0,0,0,0,0,하차
,2015/09/20 09:12:23,780,구역전시장,3102408,1,780,0,0,0,0,비환승
923,2015/09/20 09:12:54,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:12:56,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
,2015/09/20 09:12:59,0,울산중고등학교,3102407,1,0,0,0,0,0,하차
923,2015/09/20 09:13:03,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:13:04,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:13:05,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
,2015/09/20 09:13:26,780,울산중고등학교,3102407,1,780,0,0,0,0,비환승
923,2015/09/20 09:13:44,800,신정현대홈타운앞,3100692,1,800,0,0,0,0,비환승
923,2015/09/20 09:13:47,800,신정현대홈타운앞,3100692,1,800,0,0,0,0,비환승
923,2015/09/20 09:14:29,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 09:14:32,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
51,2015/09/20 09:14:53,0,온산우체국앞,3101584,1,0,0,0,0,0,하차
923,2015/09/20 09:15:26,0,달동주공아파트단,3100641,1,0,0,0,0,0,환승
923,2015/09/20 09:15:33,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:15:35,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:15:37,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:15:39,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
51,2015/09/20 09:15:50,1000,소방서앞,3102478,1,1000,0,0,0,0,비환승
,2015/09/20 09:15:52,780,남운아파트앞,3101323,1,780,0,0,0,0,비환승
51,2015/09/20 09:15:53,0,소방서앞,3102478,1,0,0,0,0,0,하차
,2015/09/20 09:15:54,780,남운아파트앞,3101323,1,780,0,0,0,0,비환승
51,2015/09/20 09:16:00,0,소방서앞,3102478,1,0,0,0,0,0,하차
,2015/09/20 09:16:03,780,남운아파트앞,3101323,1,780,0,0,0,0,비환승
923,2015/09/20 09:16:18,800,보람병원입구,3101082,1,800,0,0,0,0,비환승
62,2015/09/20 09:16:27,0,웅촌농협하나로마,3102344,0,0,1,0,0,0,하차
923,2015/09/20 09:16:30,800,삼일여고앞,3100613,1,800,0,0,0,0,비환승
923,2015/09/20 09:16:33,800,삼일여고앞,3100613,1,800,0,0,0,0,비환승
923,2015/09/20 09:16:36,800,삼일여고앞,3100613,1,800,0,0,0,0,비환승
923,2015/09/20 09:17:08,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
51,2015/09/20 09:17:12,1000,소방서앞,3102478,0,0,1,1000,0,0,비환승
,2015/09/20 09:17:19,780,중구청앞,3101352,1,780,0,0,0,0,비환승
923,2015/09/20 09:18:12,800,한실청실맨션앞,3100612,1,800,0,0,0,0,비환승
923,2015/09/20 09:18:13,800,한실청실맨션앞,3100612,1,800,0,0,0,0,비환승
,2015/09/20 09:18:19,780,홈플러스앞,3102413,1,780,0,0,0,0,비환승
,2015/09/20 09:18:20,0,홈플러스앞,3102413,1,0,0,0,0,0,하차
51,2015/09/20 09:18:41,1000,덕신2차시장,3102445,1,1000,0,0,0,0,비환승
51,2015/09/20 09:18:42,1000,덕신2차시장,3102445,1,1000,0,0,0,0,비환승
51,2015/09/20 09:18:45,1000,덕신2차시장,3102445,1,1000,0,0,0,0,비환승
51,2015/09/20 09:18:47,1000,덕신2차시장,3102445,1,1000,0,0,0,0,비환승
51,2015/09/20 09:18:51,1000,덕신2차시장,3102445,1,1000,0,0,0,0,비환승
923,2015/09/20 09:19:21,800,숭의빌딩앞,3100638,1,800,0,0,0,0,비환승
923,2015/09/20 09:19:39,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 09:19:41,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 09:19:44,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
,2015/09/20 09:20:05,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
,2015/09/20 09:20:07,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
,2015/09/20 09:20:23,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
,2015/09/20 09:20:30,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
923,2015/09/20 09:21:31,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 09:21:40,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 09:21:45,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 09:21:49,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 09:22:18,0,달동주공아파트단,3100636,1,0,0,0,0,0,하차
923,2015/09/20 09:22:32,0,달동주공아파트단,3100636,1,0,0,0,0,0,하차
,2015/09/20 09:22:36,780,문화의거리,3102415,1,780,0,0,0,0,비환승
,2015/09/20 09:22:38,780,문화의거리,3102415,1,780,0,0,0,0,비환승
923,2015/09/20 09:23:09,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
,2015/09/20 09:23:51,0,목살골목입구,3100300,1,0,0,0,0,0,하차
,2015/09/20 09:25:54,0,선경2차정문,3102403,1,0,0,0,0,0,하차
,2015/09/20 09:25:56,0,선경2차정문,3102403,1,0,0,0,0,0,하차
,2015/09/20 09:26:03,0,선경2차정문,3102403,1,0,0,0,0,0,하차
,2015/09/20 09:26:05,0,선경2차정문,3102403,1,0,0,0,0,0,하차
,2015/09/20 09:26:21,0,선경2차정문,3102403,0,0,1,0,0,0,환승
,2015/09/20 09:26:23,780,선경2차정문,3102403,1,780,0,0,0,0,비환승
923,2015/09/20 09:27:07,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:27:09,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:27:11,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:27:15,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
929,2015/09/20 09:27:40,0,고속버스터미널앞,3101220,1,0,0,0,0,0,환승
929,2015/09/20 09:27:44,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 09:27:46,620,울산세관입구,3100627,0,0,1,620,0,0,비환승
923,2015/09/20 09:28:28,0,동평중학교앞,3100629,1,0,0,0,0,0,하차
923,2015/09/20 09:28:43,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 09:29:52,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:30:03,800,선암호수노인복지,3103092,1,800,0,0,0,0,비환승
923,2015/09/20 09:30:52,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 09:31:27,800,동부아파트204동,3102169,1,800,0,0,0,0,비환승
923,2015/09/20 09:31:34,800,삼익세라믹,3100516,1,800,0,0,0,0,비환승
923,2015/09/20 09:31:36,620,삼익세라믹,3100516,0,0,1,620,0,0,비환승
923,2015/09/20 09:31:40,800,삼익세라믹,3100516,1,800,0,0,0,0,비환승
923,2015/09/20 09:32:09,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 09:32:12,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 09:32:34,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
923,2015/09/20 09:32:40,0,삼익세라믹,3100516,0,0,1,0,0,0,하차
923,2015/09/20 09:32:47,800,카프로사택,3102163,1,800,0,0,0,0,비환승
923,2015/09/20 09:32:48,620,카프로사택,3102163,0,0,1,620,0,0,비환승
923,2015/09/20 09:32:50,800,카프로사택,3102163,1,800,0,0,0,0,비환승
923,2015/09/20 09:32:58,800,카프로사택,3102163,1,800,0,0,0,0,비환승
923,2015/09/20 09:33:37,800,한실청실맨션앞,3100612,1,800,0,0,0,0,비환승
923,2015/09/20 09:33:39,800,한실청실맨션앞,3100612,1,800,0,0,0,0,비환승
929,2015/09/20 09:33:43,800,달동주공아파트단,3100636,1,800,0,0,0,0,비환승
923,2015/09/20 09:34:17,800,우주그린아파트앞,3100611,1,800,0,0,0,0,비환승
923,2015/09/20 09:34:22,800,달동주공사거리,3100637,1,800,0,0,0,0,비환승
923,2015/09/20 09:34:23,620,우주그린아파트앞,3100611,1,620,0,0,0,0,비환승
923,2015/09/20 09:35:00,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 09:35:37,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 09:35:40,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 09:35:41,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 09:35:43,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 09:35:55,0,한실청실아파트,3102107,1,0,0,0,0,0,하차
923,2015/09/20 09:36:12,620,현대백화점정문,3100515,0,0,1,620,0,0,비환승
923,2015/09/20 09:36:24,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
923,2015/09/20 09:36:26,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
923,2015/09/20 09:36:27,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
923,2015/09/20 09:36:29,800,남부초등학교,3100162,0,0,1,800,0,0,비환승
923,2015/09/20 09:37:24,0,동부아파트204동,3102165,1,0,0,0,0,0,하차
923,2015/09/20 09:37:41,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 09:38:21,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 09:39:41,800,홈플러스,3102167,1,800,0,0,0,0,비환승
923,2015/09/20 09:39:43,800,홈플러스,3102167,1,800,0,0,0,0,비환승
923,2015/09/20 09:39:44,620,홈플러스,3102167,0,0,1,620,0,0,비환승
923,2015/09/20 09:39:46,620,홈플러스,3102167,0,0,1,620,0,0,비환승
923,2015/09/20 09:39:49,800,홈플러스,3102167,1,800,0,0,0,0,비환승
21,2015/09/20 09:42:41,780,강변그린빌,3102240,1,780,0,0,0,0,비환승
923,2015/09/20 09:44:03,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:05,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:07,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:10,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:11,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:15,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:21,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:44:24,620,신정현대홈106동,3100632,0,0,1,620,0,0,비환승
,2015/09/20 09:44:39,780,함월고등학교,3103141,1,780,0,0,0,0,비환승
923,2015/09/20 09:45:34,620,삼일여고앞,3100613,0,0,0,0,1,620,비환승
923,2015/09/20 09:45:59,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 09:46:01,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 09:46:03,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 09:46:04,620,삼일여고앞,3102162,0,0,1,620,0,0,비환승
923,2015/09/20 09:46:05,0,삼일여고앞,3102162,1,0,0,0,0,0,하차
21,2015/09/20 09:46:07,0,강변그린빌,3102240,1,0,0,0,0,0,환승
923,2015/09/20 09:46:23,800,동평중학교앞,3100629,1,800,0,0,0,0,비환승
705,2015/09/20 09:46:40,1140,시외고속버스터미,3101421,1,1140,0,0,0,0,비환승
923,2015/09/20 09:47:17,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:47:24,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:47:27,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:47:27,0,우주그린아파트앞,3100611,0,0,1,0,0,0,하차
923,2015/09/20 09:47:29,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 09:48:05,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 09:48:57,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
,2015/09/20 09:49:09,330,유곡푸르지오,3102914,0,0,0,0,1,330,비환승
,2015/09/20 09:49:12,780,유곡푸르지오,3102914,1,780,0,0,0,0,비환승
,2015/09/20 09:49:14,780,유곡푸르지오,3102914,1,780,0,0,0,0,비환승
,2015/09/20 09:49:16,780,유곡푸르지오,3102914,0,0,0,0,1,780,비환승
705,2015/09/20 09:49:20,1140,현대백화점앞,3101420,1,1140,0,0,0,0,비환승
923,2015/09/20 09:49:34,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
923,2015/09/20 09:49:38,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
,2015/09/20 09:49:48,610,유곡푸르지오,3102914,0,0,1,610,0,0,비환승
705,2015/09/20 09:51:24,770,현대해상앞,3101507,0,0,1,770,0,0,비환승
923,2015/09/20 09:53:00,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
21,2015/09/20 09:53:15,0,삼호초등학교,3102242,1,0,0,0,0,0,환승
21,2015/09/20 09:53:17,0,삼호초등학교,3102242,1,0,0,0,0,0,환승
923,2015/09/20 09:53:19,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
21,2015/09/20 09:53:20,780,삼호초등학교,3102242,1,780,0,0,0,0,비환승
21,2015/09/20 09:53:23,0,삼호초등학교,3102242,1,0,0,0,0,0,환승
923,2015/09/20 09:53:39,800,울산세관입구,3100633,1,800,0,0,0,0,비환승
705,2015/09/20 09:54:02,0,롯데마트,3101505,1,0,0,0,0,0,환승
62,2015/09/20 09:54:10,1000,웅촌농협하나로마,3102343,1,1000,0,0,0,0,비환승
705,2015/09/20 09:54:29,0,롯데마트,3101505,0,0,1,0,0,0,하차
923,2015/09/20 09:54:50,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 09:54:53,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
21,2015/09/20 09:55:11,0,홈플러스앞,3102243,1,0,0,0,0,0,환승
705,2015/09/20 09:55:39,0,공업탑,3101418,1,0,0,0,0,0,환승
705,2015/09/20 09:55:45,0,공업탑,3101418,1,0,0,0,0,0,환승
,2015/09/20 09:56:03,0,선경2차정문,3102402,1,0,0,0,0,0,환승
,2015/09/20 09:56:05,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
,2015/09/20 09:56:08,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
,2015/09/20 09:56:13,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
929,2015/09/20 09:56:15,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
,2015/09/20 09:56:17,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
62,2015/09/20 09:56:19,1000,웅촌농협하나로마,3102343,1,1000,0,0,0,0,비환승
,2015/09/20 09:56:21,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
929,2015/09/20 09:56:21,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
,2015/09/20 09:56:23,0,선경2차정문,3102402,1,0,0,0,0,0,환승
,2015/09/20 09:56:25,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
,2015/09/20 09:56:27,780,선경2차정문,3102402,0,0,1,780,0,0,비환승
,2015/09/20 09:56:32,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
21,2015/09/20 09:57:22,610,한라3.4차아파트,3102247,0,0,1,610,0,0,비환승
62,2015/09/20 09:57:24,0,웅촌농협하나로마,3102343,1,0,0,0,0,0,하차
929,2015/09/20 09:57:24,0,남양그린빌,3100446,1,0,0,0,0,0,하차
21,2015/09/20 09:57:43,610,청구맨션,3102248,0,0,1,610,0,0,비환승
21,2015/09/20 09:57:45,780,청구맨션,3102248,1,780,0,0,0,0,비환승
923,2015/09/20 09:57:46,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
21,2015/09/20 09:57:47,780,청구맨션,3102248,1,780,0,0,0,0,비환승
21,2015/09/20 09:57:48,0,청구맨션,3102248,1,0,0,0,0,0,하차
,2015/09/20 09:57:51,780,우정시장,3102380,1,780,0,0,0,0,비환승
,2015/09/20 09:57:56,610,우정시장,3102380,1,610,0,0,0,0,비환승
21,2015/09/20 09:58:35,780,아성아파트,3102250,0,0,1,780,0,0,비환승
21,2015/09/20 09:58:37,780,아성아파트,3102250,0,0,1,780,0,0,비환승
52,2015/09/20 09:59:07,1200,월내,3102480,1,1200,0,0,0,0,비환승
,2015/09/20 09:59:37,0,국민은행사거리,3102406,1,0,0,0,0,0,하차
,2015/09/20 10:00:27,610,성남프라자앞,3101395,0,0,1,610,0,0,비환승
929,2015/09/20 10:00:38,800,목화아파트,3100442,1,800,0,0,0,0,비환승
929,2015/09/20 10:00:40,800,목화아파트,3100442,1,800,0,0,0,0,비환승
52,2015/09/20 10:00:43,1200,길천,3102483,1,1200,0,0,0,0,비환승
923,2015/09/20 10:01:08,0,보람병원입구,3101082,1,0,0,0,0,0,환승
52,2015/09/20 10:01:51,1200,길천,3102483,1,1200,0,0,0,0,비환승
923,2015/09/20 10:02:04,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 10:02:05,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
923,2015/09/20 10:02:07,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
705,2015/09/20 10:02:21,1140,서광아파트입구,3101241,1,1140,0,0,0,0,비환승
923,2015/09/20 10:02:43,800,카프로사택,3102163,1,800,0,0,0,0,비환승
923,2015/09/20 10:02:45,800,카프로사택,3102163,1,800,0,0,0,0,비환승
929,2015/09/20 10:02:49,340,개운초등학교아파,3103111,0,0,0,0,1,340,비환승
,2015/09/20 10:02:56,0,박병원앞,3102387,1,0,0,0,0,0,환승
929,2015/09/20 10:02:56,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/20 10:02:57,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
923,2015/09/20 10:02:57,800,카프로사택,3102163,1,800,0,0,0,0,비환승
929,2015/09/20 10:03:03,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/20 10:03:07,620,개운초등학교아파,3103111,0,0,0,0,1,620,비환승
923,2015/09/20 10:03:08,0,고속버스터미널앞,3101220,1,0,0,0,0,0,환승
929,2015/09/20 10:03:11,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
923,2015/09/20 10:03:12,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 10:03:14,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
929,2015/09/20 10:03:20,620,개운초등학교아파,3103111,0,0,1,620,0,0,비환승
929,2015/09/20 10:03:24,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
923,2015/09/20 10:03:26,0,한실청실맨션앞,3100612,1,0,0,0,0,0,하차
923,2015/09/20 10:03:29,800,한실청실맨션앞,3100612,1,800,0,0,0,0,비환승
21,2015/09/20 10:04:08,0,쇠정사거리,3102255,0,0,1,0,0,0,하차
923,2015/09/20 10:04:12,0,우주그린아파트앞,3100611,1,0,0,0,0,0,환승
21,2015/09/20 10:04:32,0,쇠정사거리,3102255,0,0,1,0,0,0,하차
923,2015/09/20 10:05:15,0,해양경비안전서,3102164,1,0,0,0,0,0,하차
923,2015/09/20 10:05:32,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 10:05:42,0,달동주공아파트단,3100636,1,0,0,0,0,0,하차
,2015/09/20 10:06:24,780,구역전시장,3102408,1,780,0,0,0,0,비환승
,2015/09/20 10:06:28,780,구역전시장,3102408,1,780,0,0,0,0,비환승
705,2015/09/20 10:06:43,0,덕하시장앞,3101095,1,0,0,0,0,0,하차
705,2015/09/20 10:06:48,0,덕하시장앞,3101095,1,0,0,0,0,0,하차
923,2015/09/20 10:07:13,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
923,2015/09/20 10:07:13,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
923,2015/09/20 10:07:49,800,달동주공아파트단,3100636,1,800,0,0,0,0,비환승
923,2015/09/20 10:07:50,800,달동주공아파트단,3100636,1,800,0,0,0,0,비환승
923,2015/09/20 10:07:52,800,달동주공아파트단,3100636,1,800,0,0,0,0,비환승
21,2015/09/20 10:08:18,780,문수경기장입구,3102261,1,780,0,0,0,0,비환승
923,2015/09/20 10:08:25,1600,동부아파트204동,3102165,2,1600,0,0,0,0,비환승
923,2015/09/20 10:08:27,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
923,2015/09/20 10:08:51,1600,동평중학교앞,3100631,2,1600,0,0,0,0,비환승
923,2015/09/20 10:09:47,800,홈플러스,3102167,1,800,0,0,0,0,비환승
21,2015/09/20 10:10:35,780,벽산아파트,3102267,1,780,0,0,0,0,비환승
923,2015/09/20 10:10:57,1240,현대백화점정문,3100515,2,1240,0,0,0,0,비환승
52,2015/09/20 10:11:31,840,화산삼거리,3102495,0,0,1,840,0,0,비환승
,2015/09/20 10:11:54,780,남운아파트앞,3101323,1,780,0,0,0,0,비환승
,2015/09/20 10:11:57,780,남운아파트앞,3101323,1,780,0,0,0,0,비환승
923,2015/09/20 10:12:49,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 10:12:51,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 10:12:57,1420,신정현대홈106동,3100632,2,1420,0,0,0,0,비환승
923,2015/09/20 10:12:59,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
,2015/09/20 10:13:17,780,중구청앞,3101352,1,780,0,0,0,0,비환승
,2015/09/20 10:13:23,780,중구청앞,3101352,0,0,1,780,0,0,비환승
,2015/09/20 10:13:26,780,중구청앞,3101352,1,780,0,0,0,0,비환승
1723,2015/09/20 10:13:56,1880,신평버스터미널,3102299,1,1880,0,0,0,0,비환승
1723,2015/09/20 10:14:01,1600,신평버스터미널,3102299,1,1600,0,0,0,0,비환승
923,2015/09/20 10:14:03,800,신정현대홈타운앞,3100692,1,800,0,0,0,0,비환승
1723,2015/09/20 10:14:04,1880,신평버스터미널,3102299,1,1880,0,0,0,0,비환승
,2015/09/20 10:14:42,780,홈플러스앞,3102413,1,780,0,0,0,0,비환승
,2015/09/20 10:14:44,780,홈플러스앞,3102413,1,780,0,0,0,0,비환승
,2015/09/20 10:14:48,780,홈플러스앞,3102413,1,780,0,0,0,0,비환승
,2015/09/20 10:14:51,0,홈플러스앞,3102413,1,0,0,0,0,0,환승
923,2015/09/20 10:15:01,800,동평중학교앞,3100629,1,800,0,0,0,0,비환승
21,2015/09/20 10:15:04,780,옥현주공3단지,3100524,1,780,0,0,0,0,비환승
,2015/09/20 10:15:39,0,울산mbc앞,3100764,1,0,0,0,0,0,하차
,2015/09/20 10:15:46,780,울산mbc앞,3100764,1,780,0,0,0,0,비환승
923,2015/09/20 10:15:53,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 10:16:03,800,보람병원입구,3101082,1,800,0,0,0,0,비환승
923,2015/09/20 10:16:18,800,삼익세라믹,3100516,1,800,0,0,0,0,비환승
923,2015/09/20 10:16:23,0,삼익세라믹,3100516,1,0,0,0,0,0,하차
50,2015/09/20 10:16:59,1100,남창,3100945,1,1100,0,0,0,0,비환승
,2015/09/20 10:17:03,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
50,2015/09/20 10:17:05,1100,남창,3100945,1,1100,0,0,0,0,비환승
,2015/09/20 10:17:08,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
50,2015/09/20 10:17:09,1100,남창,3100945,1,1100,0,0,0,0,비환승
,2015/09/20 10:17:11,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
,2015/09/20 10:17:13,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
923,2015/09/20 10:17:15,620,카프로사택,3102163,0,0,1,620,0,0,비환승
127,2015/09/20 10:17:21,1140,비치타운앞,3101559,1,1140,0,0,0,0,비환승
127,2015/09/20 10:17:28,1140,비치타운앞,3101559,1,1140,0,0,0,0,비환승
,2015/09/20 10:17:42,780,울산교회앞,3102337,1,780,0,0,0,0,비환승
1723,2015/09/20 10:18:06,1600,방기초등학교,3101923,0,0,1,1600,0,0,비환승
1723,2015/09/20 10:18:08,1880,방기초등학교,3101923,1,1880,0,0,0,0,비환승
127,2015/09/20 10:18:19,770,우성현대아파트앞,3101558,0,0,1,770,0,0,비환승
923,2015/09/20 10:18:20,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 10:18:22,800,우주그린아파트앞,3100611,1,800,0,0,0,0,비환승
923,2015/09/20 10:18:22,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
127,2015/09/20 10:18:24,2280,우성현대아파트앞,3101558,2,2280,0,0,0,0,비환승
50,2015/09/20 10:18:27,0,남창,3100945,1,0,0,0,0,0,하차
127,2015/09/20 10:19:17,0,해피랜드아파트앞,3100413,1,0,0,0,0,0,환승
,2015/09/20 10:19:17,0,문화의거리,3102415,1,0,0,0,0,0,하차
127,2015/09/20 10:19:20,1140,해피랜드아파트앞,3100413,1,1140,0,0,0,0,비환승
923,2015/09/20 10:19:31,0,숭의빌딩앞,3100639,1,0,0,0,0,0,하차
923,2015/09/20 10:19:40,620,롯데캐슬,3100547,0,0,1,620,0,0,비환승
923,2015/09/20 10:20:01,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 10:20:02,0,강남파크,3102170,1,0,0,0,0,0,하차
923,2015/09/20 10:20:05,0,강남파크,3102170,1,0,0,0,0,0,하차
,2015/09/20 10:20:17,1560,국민은행앞,3102335,2,1560,0,0,0,0,비환승
